Time [s], RESP, PLETH, II, MCL, AVR
337.98,0.28837,0.47801,0.4098,0.70898,0.57422
337.99,0.28348,0.47703,0.41569,0.70508,0.57031
338,0.27859,0.47703,0.41961,0.69922,0.56445
338.01,0.2737,0.47703,0.41961,0.69922,0.56055
338.02,0.26979,0.47703,0.41961,0.70508,0.56055
338.02,0.26588,0.47703,0.41961,0.70508,0.56445
338.03,0.26197,0.47703,0.42549,0.71484,0.56055
338.04,0.25904,0.47703,0.41961,0.70898,0.56445
338.05,0.25611,0.47605,0.41961,0.70898,0.56055
338.06,0.25415,0.47507,0.41569,0.69531,0.56055
338.06,0.2522,0.4741,0.41961,0.69531,0.55469
338.07,0.25024,0.47312,0.41961,0.67969,0.56055
338.08,0.24829,0.47019,0.41961,0.69531,0.56055
338.09,0.24731,0.46725,0.4098,0.69922,0.56055
338.1,0.24633,0.46432,0.41569,0.70898,0.56445
338.1,0.24536,0.46334,0.41961,0.70898,0.56055
338.11,0.24438,0.46432,0.42549,0.73438,0.56055
338.12,0.2434,0.47019,0.43529,0.75391,0.56055
338.13,0.2434,0.47996,0.4451,0.77539,0.54492
338.14,0.24242,0.49462,0.4549,0.79492,0.53906
338.14,0.24242,0.51515,0.48431,0.79492,0.51953
338.15,0.24242,0.53861,0.4902,0.78516,0.51562
338.16,0.24145,0.565,0.48431,0.76953,0.51953
338.17,0.24145,0.58749,0.46471,0.72461,0.51953
338.18,0.24145,0.60899,0.46078,0.68555,0.53516
338.18,0.24145,0.63148,0.4549,0.67969,0.53516
338.19,0.24145,0.65298,0.4451,0.66406,0.54492
338.2,0.24145,0.67253,0.4451,0.68945,0.55078
338.21,0.24145,0.68915,0.43922,0.70508,0.56055
338.22,0.24145,0.70381,0.41569,0.70898,0.57422
338.22,0.24145,0.71457,0.4,0.70508,0.58398
338.23,0.24047,0.72336,0.39412,0.70508,0.58984
338.24,0.24047,0.73021,0.39412,0.70508,0.58398
338.25,0.23949,0.73412,0.39412,0.70508,0.58984
338.26,0.23851,0.73607,0.39412,0.70508,0.58984
338.26,0.23851,0.73607,0.39412,0.70508,0.58398
338.27,0.23754,0.73314,0.39412,0.71484,0.58398
338.28,0.23754,0.73021,0.42549,0.75,0.58984
338.29,0.23656,0.72336,0.46078,0.73438,0.56055
338.3,0.23558,0.71261,0.56078,0.70508,0.48047
338.3,0.2346,0.69892,0.74118,0.68555,0.32031
338.31,0.23363,0.68035,0.78627,0.70898,0.25977
338.32,0.23265,0.65885,0.50588,0.53516,0.36523
338.33,0.23265,0.63441,0.20392,0.3457,0.57031
338.34,0.23167,0.60606,0.013725,0.38477,0.7793
338.34,0.23069,0.57478,0.0078431,0.42578,0.82031
338.35,0.23069,0.53861,0.13922,0.46484,0.7793
338.36,0.23069,0.50147,0.30392,0.5957,0.66406
338.37,0.22972,0.46823,0.38039,0.67578,0.60938
338.38,0.22972,0.43695,0.39412,0.7207,0.60547
338.38,0.22972,0.40274,0.40392,0.75,0.5957
338.39,0.22972,0.36755,0.40392,0.74414,0.58984
338.4,0.22972,0.33529,0.4098,0.76562,0.58984
338.41,0.22972,0.30401,0.4098,0.75977,0.58984
338.42,0.22972,0.27566,0.41569,0.76953,0.58398
338.42,0.22972,0.25122,0.41569,0.76562,0.58984
338.43,0.22972,0.22874,0.41569,0.77539,0.58398
338.44,0.23069,0.21114,0.40392,0.7793,0.58984
338.45,0.23069,0.19844,0.42549,0.78906,0.58398
338.46,0.23069,0.18768,0.42941,0.78906,0.58008
338.46,0.23069,0.18182,0.43529,0.79883,0.57422
338.47,0.23167,0.17889,0.43922,0.79492,0.56445
338.48,0.23167,0.17693,0.4451,0.80469,0.56055
338.49,0.23167,0.17595,0.44902,0.79883,0.56055
338.5,0.23167,0.17693,0.46078,0.79883,0.55078
338.5,0.23167,0.17889,0.46471,0.79883,0.54492
338.51,0.23265,0.1828,0.48039,0.81445,0.53906
338.52,0.23167,0.18768,0.4902,0.81445,0.5293
338.53,0.23167,0.19355,0.51569,0.83398,0.51562
338.54,0.23069,0.20137,0.52941,0.84961,0.50586
338.54,0.23069,0.21017,0.57059,0.86523,0.47461
338.55,0.22972,0.21896,0.60588,0.87891,0.44531
338.56,0.22874,0.22776,0.64118,0.88477,0.41992
338.57,0.22678,0.23558,0.66471,0.87891,0.4043
338.58,0.22581,0.24242,0.67647,0.875,0.39062
338.58,0.22483,0.24927,0.68627,0.87891,0.38477
338.59,0.22385,0.25415,0.68039,0.84375,0.38477
338.6,0.2219,0.25806,0.66078,0.82031,0.40039
338.61,0.22092,0.26002,0.61961,0.79492,0.42969
338.62,0.21799,0.261,0.57059,0.77539,0.46094
338.62,0.21603,0.26002,0.51961,0.75,0.5
338.63,0.21408,0.26002,0.47451,0.73047,0.5293
338.64,0.21114,0.26002,0.43529,0.7207,0.55469
338.65,0.20821,0.25904,0.41569,0.71484,0.57422
338.66,0.20528,0.25904,0.39412,0.70508,0.58984
338.66,0.20235,0.25904,0.38431,0.70508,0.5957
338.67,0.19941,0.26002,0.38039,0.69922,0.59961
338.68,0.1955,0.261,0.38431,0.70898,0.5957
338.69,0.19257,0.26295,0.38039,0.7207,0.59961
338.7,0.18768,0.26393,0.38431,0.7207,0.60547
338.7,0.18377,0.26491,0.3902,0.73047,0.59961
338.71,0.17986,0.26686,0.39412,0.7207,0.58398
338.72,0.17595,0.26979,0.4,0.7207,0.58398
338.73,0.17204,0.27175,0.40392,0.73047,0.58398
338.74,0.16911,0.27273,0.4098,0.74023,0.58398
338.74,0.16618,0.2737,0.41569,0.73438,0.58398
338.75,0.16325,0.2737,0.41569,0.74414,0.58398
338.76,0.16227,0.27273,0.41569,0.73047,0.58398
338.77,0.16031,0.27077,0.40392,0.74023,0.58398
338.78,0.15934,0.26979,0.4,0.73047,0.58398
338.78,0.15934,0.26686,0.4,0.73438,0.58398
338.79,0.15836,0.26295,0.4,0.73047,0.58398
338.8,0.15836,0.26002,0.40392,0.74023,0.58398
338.81,0.15836,0.25904,0.40392,0.72461,0.58398
338.82,0.15836,0.26197,0.4098,0.73438,0.58398
338.82,0.15934,0.27077,0.4,0.73047,0.58398
338.83,0.15934,0.28837,0.40392,0.74023,0.58398
338.84,0.16031,0.31378,0.40392,0.74023,0.58008
338.85,0.16129,0.34995,0.41961,0.76562,0.56445
338.86,0.16129,0.39589,0.43529,0.76953,0.55469
338.86,0.16227,0.44184,0.4451,0.7793,0.55469
338.87,0.16325,0.48974,0.46471,0.77539,0.53516
338.88,0.16422,0.54839,0.47059,0.7793,0.53516
338.89,0.1652,0.61388,0.47059,0.76953,0.53516
338.9,0.16618,0.68231,0.46078,0.74414,0.5293
338.9,0.16716,0.75171,0.4451,0.71484,0.54492
338.91,0.16813,0.81916,0.4451,0.69531,0.55078
338.92,0.16813,0.88465,0.43529,0.68555,0.55469
338.93,0.16813,0.93744,0.42549,0.71484,0.56055
338.94,0.16716,0.96872,0.4098,0.73438,0.58398
338.94,0.16618,0.98436,0.39412,0.73047,0.58984
338.95,0.1652,0.99218,0.38039,0.73047,0.59961
338.96,0.16422,0.99609,0.37451,0.73047,0.60547
338.97,0.16325,0.99804,0.37059,0.73438,0.60547
338.98,0.16129,0.99902,0.37451,0.72461,0.60547
338.98,0.16031,1,0.38431,0.73047,0.59961
338.99,0.15934,1,0.3902,0.72461,0.5957
339,0.1564,1,0.39412,0.74023,0.59961
339.01,0.15445,1,0.4098,0.76562,0.60547
339.02,0.15249,1,0.4549,0.77539,0.56445
339.02,0.14956,1,0.53529,0.69531,0.49414
339.03,0.14663,1,0.6902,0.63477,0.33984
339.04,0.14467,1,0.73137,0.66016,0.28516
339.05,0.14272,1,0.43922,0.57031,0.40039
339.06,0.14076,1,0.17451,0.44922,0.60547
339.06,0.13978,1,-0.0019608,0.5293,0.81055
339.07,0.13881,1,0.029412,0.58984,0.86523
339.08,0.13881,1,0.1098,0.57031,0.82422
339.09,0.13881,1,0.2549,0.63477,0.70898
339.1,0.13978,1,0.3549,0.69922,0.625
339.1,0.13978,1,0.38431,0.73438,0.60547
339.11,0.14174,1,0.39412,0.75391,0.59961
339.12,0.14272,1,0.40392,0.76953,0.5957
339.13,0.14467,1,0.41961,0.77539,0.58398
339.14,0.14565,1,0.41961,0.78516,0.58398
339.14,0.14761,1,0.41961,0.7793,0.58398
339.15,0.14858,0.98925,0.41569,0.78906,0.58398
339.16,0.15152,0.95308,0.4098,0.77539,0.58398
339.17,0.15445,0.90518,0.41569,0.78516,0.58398
339.18,0.15738,0.85533,0.42549,0.7793,0.58008
339.18,0.16031,0.80156,0.43529,0.79492,0.58008
339.19,0.16422,0.75171,0.43922,0.78516,0.57422
339.2,0.16716,0.7087,0.4451,0.79492,0.57422
339.21,0.17107,0.67253,0.4451,0.78906,0.57031
339.22,0.174,0.64418,0.4451,0.79492,0.56445
339.22,0.17791,0.6217,0.44902,0.78516,0.55469
339.23,0.18084,0.60313,0.46471,0.78516,0.55078
339.24,0.18475,0.58847,0.47451,0.7793,0.53906
339.25,0.18768,0.57576,0.4902,0.79492,0.52539
339.26,0.19159,0.565,0.5098,0.78516,0.50977
339.26,0.1955,0.55425,0.53922,0.79492,0.49023
339.27,0.19941,0.54545,0.57059,0.78906,0.4707
339.28,0.20332,0.53568,0.60588,0.80469,0.43945
339.29,0.20723,0.52395,0.62941,0.81445,0.41992
339.3,0.21114,0.51026,0.6451,0.82422,0.4043
339.3,0.21408,0.49462,0.66078,0.82031,0.39062
339.31,0.21799,0.47703,0.67647,0.82031,0.375
339.32,0.2219,0.45943,0.67059,0.80469,0.38086
339.33,0.22581,0.44086,0.65098,0.81055,0.39453
339.34,0.22972,0.42326,0.6098,0.79492,0.42969
339.34,0.23363,0.40567,0.5549,0.78516,0.4707
339.35,0.23656,0.39003,0.49412,0.78906,0.51562
339.36,0.23949,0.37439,0.44902,0.77539,0.55078
339.37,0.24145,0.36266,0.4098,0.75977,0.58008
339.38,0.24438,0.35191,0.39412,0.75391,0.58984
339.38,0.24633,0.34115,0.38039,0.76562,0.60547
339.39,0.24829,0.33138,0.37059,0.75,0.60547
339.4,0.24927,0.32258,0.37059,0.74023,0.61523
339.41,0.25024,0.31378,0.37059,0.74023,0.60938
339.42,0.25122,0.30499,0.36471,0.75391,0.61523
339.42,0.2522,0.29717,0.37059,0.74023,0.60938
339.43,0.25318,0.28739,0.37451,0.73438,0.60547
339.44,0.25415,0.27664,0.37059,0.73047,0.60938
339.45,0.25415,0.26491,0.38039,0.73047,0.60547
339.46,0.25513,0.25122,0.38039,0.71484,0.59961
339.46,0.25611,0.24047,0.3902,0.73047,0.5957
339.47,0.25611,0.23069,0.38431,0.72461,0.5957
339.48,0.25611,0.21994,0.38039,0.73047,0.59961
339.49,0.25709,0.21114,0.37451,0.73047,0.60547
339.5,0.25709,0.20332,0.38039,0.74023,0.60547
339.5,0.25709,0.19746,0.38431,0.73438,0.59961
339.51,0.25904,0.19355,0.38431,0.74414,0.59961
339.52,0.26002,0.19062,0.38431,0.75391,0.59961
339.53,0.26197,0.19062,0.38431,0.75391,0.5957
339.54,0.26393,0.19062,0.37059,0.75,0.60547
339.54,0.26588,0.19257,0.37451,0.75391,0.60547
339.55,0.26882,0.19648,0.3902,0.75391,0.59961
339.56,0.27077,0.20039,0.38431,0.74414,0.60547
339.57,0.27273,0.20723,0.3902,0.75,0.5957
339.58,0.27566,0.21603,0.39412,0.74414,0.58398
339.58,0.27859,0.22972,0.40392,0.76953,0.58398
339.59,0.28152,0.24536,0.4098,0.77539,0.58008
339.6,0.28543,0.26491,0.41961,0.79883,0.57031
339.61,0.28837,0.28837,0.4451,0.79883,0.55078
339.62,0.2913,0.31281,0.46471,0.81055,0.54492
339.62,0.29423,0.33724,0.46078,0.79492,0.53906
339.63,0.29717,0.36168,0.4451,0.76562,0.54492
339.64,0.3001,0.38514,0.42941,0.73047,0.56055
339.65,0.30401,0.40567,0.41569,0.69531,0.56445
339.66,0.30694,0.42229,0.4098,0.69531,0.57031
339.66,0.31085,0.43402,0.41961,0.73047,0.57422
339.67,0.31476,0.44282,0.38431,0.74023,0.5957
339.68,0.31867,0.44966,0.38039,0.73047,0.60547
339.69,0.32258,0.45748,0.36471,0.73438,0.60547
339.7,0.32649,0.46921,0.34902,0.73438,0.61523
339.7,0.3304,0.4868,0.34902,0.72461,0.61914
339.71,0.33431,0.5132,0.34902,0.73047,0.60938
339.72,0.33724,0.55034,0.34902,0.73438,0.61523
339.73,0.34115,0.59824,0.3549,0.75,0.61523
339.74,0.34506,0.65396,0.3451,0.73047,0.61914
339.74,0.34897,0.71457,0.39412,0.76562,0.59961
339.75,0.35386,0.77615,0.4451,0.73438,0.56055
339.76,0.35875,0.82502,0.56471,0.64453,0.44531
339.77,0.36266,0.86315,0.7098,0.58984,0.30469
339.78,0.36755,0.89345,0.59608,0.61914,0.29102
339.78,0.37146,0.90714,0.3098,0.58008,0.50586
339.79,0.37537,0.89736,0.078431,0.56055,0.71484
339.8,0.37928,0.86022,-0.0058823,0.66992,0.85938
339.81,0.38416,0.79374,0.033333,0.70508,0.87891
339.82,0.38905,0.70088,0.10392,0.61914,0.81445
339.82,0.39492,0.58847,0.25882,0.65039,0.68945
339.83,0.40078,0.46237,0.32941,0.71484,0.64062
339.84,0.40665,0.3304,0.34902,0.74023,0.62891
339.85,0.41349,0.20039,0.35882,0.76953,0.61914
339.86,0.42033,0.10264,0.37059,0.76562,0.60938
339.86,0.4262,0.050831,0.38039,0.76953,0.60938
339.87,0.43206,0.025415,0.36471,0.76953,0.61914
339.88,0.43695,0.012708,0.37451,0.77539,0.60547
339.89,0.44184,0.0058651,0.38039,0.7793,0.60547
339.9,0.4477,0.0029325,0.37059,0.77539,0.60938
339.9,0.45357,0.00097752,0.36471,0.7793,0.61914
339.91,0.46041,0,0.39412,0.77539,0.59961
339.92,0.46725,0,0.39412,0.78516,0.5957
339.93,0.47312,0,0.40392,0.76953,0.58398
339.94,0.47996,0,0.4098,0.78516,0.58398
339.94,0.48583,0,0.40392,0.78516,0.58398
339.95,0.49169,0,0.39412,0.77539,0.58008
339.96,0.49853,0,0.4098,0.76953,0.57422
339.97,0.5044,0,0.41961,0.75977,0.57031
339.98,0.51222,0,0.42941,0.75977,0.55469
339.98,0.51906,0,0.4549,0.76562,0.53516
339.99,0.52688,0,0.48431,0.75391,0.51562
340,0.5347,0,0.51961,0.7793,0.49023
340.01,0.54252,0,0.53529,0.7793,0.47461
340.02,0.55034,0,0.57059,0.77539,0.44531
340.02,0.55718,0,0.6,0.76953,0.42578
340.03,0.565,0,0.62941,0.78516,0.40039
340.04,0.57087,0,0.65098,0.7793,0.39062
340.05,0.57771,0,0.6549,0.78516,0.39062
340.06,0.58456,0,0.65098,0.75977,0.39453
340.06,0.59042,0,0.62549,0.76562,0.41016
340.07,0.59726,0,0.57059,0.75977,0.44531
340.08,0.60313,0,0.51961,0.76562,0.48438
340.09,0.60899,0,0.48431,0.75391,0.51562
340.1,0.61388,0,0.43922,0.75977,0.55078
340.1,0.61877,0.0058651,0.4,0.73438,0.58008
340.11,0.62366,0.021505,0.38431,0.73047,0.58984
340.12,0.62659,0.043011,0.36471,0.73047,0.60547
340.13,0.6305,0.067449,0.3549,0.73438,0.61523
340.14,0.63441,0.092864,0.34902,0.74023,0.61914
340.14,0.63734,0.1173,0.34902,0.73047,0.61523
340.15,0.6393,0.14174,0.34902,0.73438,0.625
340.16,0.64223,0.16227,0.34902,0.73047,0.62891
340.17,0.64321,0.18084,0.34902,0.73438,0.625
340.18,0.64516,0.19844,0.34902,0.72461,0.61523
340.18,0.64712,0.21505,0.35882,0.71484,0.60938
340.19,0.64809,0.22874,0.35882,0.7207,0.61523
340.2,0.65005,0.24047,0.3549,0.73047,0.61523
340.21,0.652,0.25122,0.34902,0.71484,0.61914
340.22,0.65298,0.26002,0.35882,0.70898,0.60938
340.22,0.65494,0.26686,0.3549,0.70898,0.60938
340.23,0.65591,0.27468,0.36471,0.7207,0.60938
340.24,0.65787,0.2825,0.35882,0.7207,0.60938
340.25,0.65885,0.28935,0.3549,0.72461,0.60938
340.26,0.65982,0.29521,0.34902,0.71484,0.60938
340.26,0.6608,0.3001,0.35882,0.73047,0.60547
340.27,0.66178,0.30596,0.34902,0.72461,0.61523
340.28,0.66276,0.31085,0.3549,0.73047,0.61523
340.29,0.66471,0.31672,0.3549,0.73438,0.60938
340.3,0.66667,0.32258,0.36471,0.74023,0.59961
340.3,0.66862,0.3304,0.36471,0.75977,0.59961
340.31,0.67058,0.34311,0.38039,0.78516,0.5957
340.32,0.67351,0.3607,0.3902,0.79883,0.58398
340.33,0.67644,0.38514,0.41569,0.78906,0.56055
340.34,0.6784,0.4086,0.42941,0.78516,0.56055
340.34,0.68133,0.42424,0.42941,0.77539,0.56055
340.35,0.68426,0.43793,0.41961,0.74414,0.56055
340.36,0.68622,0.4477,0.41961,0.70898,0.56055
340.37,0.68915,0.4565,0.40392,0.67969,0.57031
340.38,0.6911,0.46628,0.4,0.67578,0.57422
340.38,0.69404,0.47507,0.39412,0.69922,0.58398
340.39,0.69697,0.48387,0.39412,0.72461,0.58398
340.4,0.6999,0.49267,0.38039,0.73047,0.59961
340.41,0.70186,0.49951,0.36471,0.71484,0.60547
340.42,0.70381,0.50635,0.3549,0.72461,0.61523
340.42,0.70577,0.51222,0.34902,0.7207,0.60938
340.43,0.70674,0.51613,0.36471,0.73047,0.60938
340.44,0.7087,0.52004,0.36471,0.73047,0.60547
340.45,0.71065,0.52102,0.37059,0.74414,0.60547
340.46,0.71359,0.52199,0.37059,0.74023,0.60547
340.46,0.71554,0.52199,0.38431,0.76953,0.60547
340.47,0.7175,0.52004,0.41961,0.75,0.58398
340.48,0.72043,0.51808,0.5,0.69531,0.50977
340.49,0.72239,0.51613,0.66471,0.63477,0.37109
340.5,0.72434,0.51222,0.73137,0.68555,0.28516
340.5,0.7263,0.50831,0.47451,0.625,0.39453
340.51,0.72825,0.5044,0.23333,0.50586,0.56445
340.52,0.72923,0.49951,0.013725,0.48438,0.7793
340.53,0.73118,0.49462,-0.0058823,0.56445,0.84961
340.54,0.73314,0.48974,0.07451,0.5293,0.83008
340.54,0.73509,0.48485,0.22941,0.5957,0.7207
340.55,0.73607,0.47996,0.32353,0.67969,0.64062
340.56,0.73803,0.47507,0.37059,0.74023,0.60938
340.57,0.73998,0.47116,0.38039,0.75977,0.60938
340.58,0.74096,0.46725,0.3902,0.76953,0.59961
340.58,0.74291,0.46237,0.39412,0.78516,0.5957
340.59,0.74389,0.45748,0.39412,0.7793,0.58984
340.6,0.74487,0.45357,0.4,0.78516,0.58984
340.61,0.74585,0.44868,0.4098,0.7793,0.58984
340.62,0.74682,0.44379,0.41569,0.79883,0.58984
340.62,0.74682,0.43988,0.4098,0.79883,0.58984
340.63,0.74682,0.435,0.41569,0.79883,0.58398
340.64,0.74682,0.43206,0.41961,0.79883,0.58008
340.65,0.74682,0.42913,0.41961,0.79883,0.57422
340.66,0.74682,0.42717,0.41961,0.79883,0.57422
340.66,0.74682,0.42717,0.41961,0.81055,0.57422
340.67,0.74585,0.42717,0.42941,0.80469,0.57031
340.68,0.74585,0.42913,0.43922,0.81445,0.56055
340.69,0.74487,0.43109,0.44902,0.81055,0.55469
340.7,0.74487,0.43402,0.46471,0.81445,0.54492
340.7,0.74389,0.43793,0.47451,0.82031,0.53906
340.71,0.74291,0.44086,0.5,0.82422,0.52539
340.72,0.74291,0.44379,0.51961,0.82422,0.50586
340.73,0.74096,0.44673,0.5451,0.83398,0.48438
340.74,0.73998,0.44868,0.58039,0.83984,0.46484
340.74,0.73803,0.44966,0.60588,0.85547,0.43945
340.75,0.73607,0.45064,0.64118,0.86914,0.41992
340.76,0.73509,0.45161,0.67059,0.86914,0.39453
340.77,0.73314,0.45161,0.68039,0.86523,0.39062
340.78,0.73118,0.45161,0.67647,0.84375,0.39062
340.78,0.73021,0.45259,0.66078,0.83398,0.39453
340.79,0.72825,0.45259,0.62549,0.82031,0.41992
340.8,0.7263,0.45259,0.57451,0.79883,0.45508
340.81,0.72434,0.45259,0.52549,0.77539,0.49414
340.82,0.72141,0.45259,0.47451,0.75391,0.5293
340.82,0.71848,0.45259,0.43922,0.74414,0.55469
340.83,0.71554,0.45161,0.41569,0.73438,0.57422
340.84,0.71163,0.45064,0.39412,0.73047,0.58398
340.85,0.70772,0.44966,0.3902,0.73047,0.59961
340.86,0.70283,0.44868,0.38039,0.72461,0.60547
340.86,0.69795,0.4477,0.38039,0.73047,0.59961
340.87,0.69306,0.44575,0.38039,0.72461,0.5957
340.88,0.68719,0.44477,0.3902,0.73438,0.59961
340.89,0.68133,0.44379,0.39412,0.73047,0.5957
340.9,0.67644,0.44184,0.39412,0.74023,0.5957
340.9,0.67058,0.44086,0.4,0.73438,0.58984
340.91,0.66471,0.43891,0.4098,0.74023,0.58398
340.92,0.65787,0.43695,0.4098,0.73438,0.58398
340.93,0.652,0.43597,0.4098,0.73047,0.58398
340.94,0.64516,0.435,0.41569,0.72461,0.58008
340.94,0.6393,0.43304,0.41961,0.7207,0.57422
340.95,0.63245,0.43206,0.41569,0.73047,0.58008
340.96,0.62561,0.43011,0.41961,0.73047,0.57422
340.97,0.61975,0.42913,0.41961,0.73047,0.57031
340.98,0.61388,0.42717,0.41961,0.72461,0.57422
340.98,0.60802,0.42522,0.41961,0.73438,0.58008
340.99,0.60215,0.42229,0.41961,0.73047,0.57422
341,0.59726,0.42033,0.41961,0.74414,0.57422
341.01,0.59238,0.41838,0.41961,0.73438,0.58008
341.02,0.58749,0.41642,0.43529,0.75391,0.56445
341.02,0.5826,0.41544,0.4451,0.77539,0.56055
341.03,0.57674,0.41544,0.46078,0.79883,0.55469
341.04,0.57185,0.4174,0.4549,0.81055,0.55078
341.05,0.56696,0.41935,0.48431,0.81055,0.5293
341.06,0.56207,0.42424,0.4902,0.79883,0.52539
341.06,0.55816,0.42815,0.49412,0.76953,0.52539
341.07,0.55327,0.43304,0.47451,0.7207,0.53516
341.08,0.54839,0.43988,0.46078,0.69531,0.53906
341.09,0.5435,0.44673,0.44902,0.67969,0.53906
341.1,0.53763,0.45357,0.46078,0.69531,0.53906
341.1,0.53177,0.46041,0.4549,0.71484,0.55469
341.11,0.52493,0.46725,0.4451,0.73047,0.56055
341.12,0.51808,0.4741,0.42549,0.71484,0.57422
341.13,0.51026,0.47898,0.41569,0.70898,0.58398
341.14,0.50244,0.48387,0.4,0.72461,0.58984
341.14,0.4956,0.4868,0.40392,0.74023,0.5957
341.15,0.48876,0.48876,0.4,0.73438,0.58398
341.16,0.48192,0.48974,0.40392,0.73438,0.58398
341.17,0.47507,0.48974,0.4,0.72461,0.58398
341.18,0.46725,0.48876,0.41569,0.73438,0.58398
341.18,0.46041,0.48778,0.4451,0.75391,0.57422
341.19,0.45357,0.48583,0.49412,0.72461,0.53516
341.2,0.44673,0.48387,0.63529,0.68945,0.41992
341.21,0.44086,0.48192,0.7902,0.71484,0.26953
341.22,0.435,0.47898,0.67059,0.6543,0.25586
341.22,0.42913,0.47507,0.4098,0.44922,0.42969
341.23,0.42326,0.47116,0.12353,0.35547,0.66016
341.24,0.41838,0.46725,0.023529,0.4043,0.79883
341.25,0.41349,0.46139,0.084314,0.42578,0.81445
341.26,0.40762,0.4565,0.21373,0.51562,0.72461
341.26,0.40274,0.45161,0.33922,0.64453,0.63477
341.27,0.39883,0.44575,0.38431,0.70898,0.60547
341.28,0.39492,0.44086,0.40392,0.75,0.59961
341.29,0.39101,0.435,0.4098,0.75391,0.5957
341.3,0.38807,0.42913,0.41961,0.76562,0.58984
341.3,0.38514,0.42424,0.41961,0.76953,0.58984
341.31,0.38319,0.42033,0.42941,0.77539,0.58398
341.32,0.38123,0.41642,0.42549,0.7793,0.58008
341.33,0.37928,0.41251,0.43922,0.79492,0.57422
341.34,0.3783,0.41056,0.43529,0.78516,0.58008
341.34,0.37732,0.40762,0.4451,0.78516,0.57422
341.35,0.37732,0.40567,0.4451,0.78516,0.57031
341.36,0.37634,0.40469,0.4451,0.79492,0.57031
341.37,0.37634,0.40371,0.43922,0.79883,0.57422
341.38,0.37634,0.40274,0.4451,0.79492,0.56445
341.38,0.37634,0.40274,0.4451,0.79883,0.56055
341.39,0.37537,0.40274,0.46078,0.79883,0.56055
341.4,0.37537,0.40274,0.47059,0.81445,0.55078
341.41,0.37537,0.40274,0.4902,0.82031,0.53516
341.42,0.37537,0.40371,0.5,0.82422,0.53516
341.42,0.37439,0.40371,0.51961,0.82422,0.50977
341.43,0.37439,0.40469,0.53529,0.83398,0.49414
341.44,0.37439,0.40567,0.56078,0.84375,0.48438
341.45,0.37341,0.40762,0.58431,0.86523,0.46484
341.46,0.37341,0.4086,0.62549,0.86914,0.43555
341.46,0.37243,0.4086,0.6549,0.87891,0.41602
341.47,0.37243,0.40958,0.67647,0.875,0.39453
341.48,0.37146,0.41056,0.69608,0.86914,0.38477
341.49,0.37146,0.41153,0.7,0.86523,0.375
341.5,0.3695,0.41153,0.6902,0.84961,0.38086
341.5,0.36852,0.41153,0.66078,0.83008,0.40039
341.51,0.36559,0.41153,0.6098,0.80469,0.43555
341.52,0.36364,0.41153,0.5549,0.7793,0.4707
341.53,0.3607,0.41056,0.50588,0.75977,0.50586
341.54,0.35875,0.40958,0.46471,0.73047,0.53516
341.54,0.35582,0.4086,0.43922,0.7207,0.55469
341.55,0.35288,0.4086,0.4098,0.70898,0.58008
341.56,0.34995,0.40762,0.39412,0.70508,0.58398
341.57,0.34604,0.40762,0.39412,0.69922,0.58398
341.58,0.34213,0.40762,0.39412,0.69922,0.58984
341.58,0.3392,0.40762,0.39412,0.69922,0.58398
341.59,0.33431,0.40762,0.39412,0.69922,0.5957
341.6,0.32942,0.40762,0.39412,0.70508,0.58984
341.61,0.32454,0.40762,0.4,0.69531,0.5957
341.62,0.31965,0.40665,0.40392,0.70508,0.58398
341.62,0.31574,0.40665,0.4,0.69531,0.58398
341.63,0.31085,0.40567,0.4098,0.69922,0.58398
341.64,0.30792,0.40567,0.40392,0.69531,0.58008
341.65,0.30499,0.40567,0.4098,0.70508,0.58008
341.66,0.30108,0.40469,0.41569,0.69922,0.58008
341.66,0.29717,0.40469,0.41569,0.69922,0.58008
341.67,0.29326,0.40469,0.4098,0.69531,0.58008
341.68,0.29032,0.40371,0.40392,0.70508,0.58398
341.69,0.28641,0.40274,0.4,0.70898,0.58398
341.7,0.28348,0.40176,0.40392,0.71484,0.58398
341.7,0.28152,0.40078,0.4,0.71484,0.58398
341.71,0.27859,0.3998,0.40392,0.7207,0.58008
341.72,0.27664,0.39883,0.4,0.70898,0.58398
341.73,0.2737,0.39883,0.4098,0.7207,0.58008
341.74,0.27175,0.39883,0.41961,0.75,0.57422
341.74,0.26979,0.40078,0.41961,0.77539,0.57031
341.75,0.26784,0.40371,0.42941,0.78906,0.57031
341.76,0.26588,0.40762,0.44902,0.79492,0.55078
341.77,0.26393,0.41251,0.46471,0.77539,0.53516
341.78,0.26295,0.41838,0.47059,0.76953,0.53516
341.78,0.26197,0.4262,0.46471,0.73438,0.53516
341.79,0.261,0.435,0.4451,0.69922,0.55078
341.8,0.25904,0.44379,0.43922,0.67578,0.56055
341.81,0.25806,0.45259,0.43529,0.66992,0.56055
341.82,0.25709,0.46041,0.41961,0.67969,0.56055
341.82,0.25513,0.46823,0.41961,0.74023,0.58984
341.83,0.2522,0.47507,0.41961,0.73047,0.58398
341.84,0.25024,0.48094,0.39412,0.70898,0.58984
341.85,0.24731,0.48583,0.38431,0.70508,0.5957
341.86,0.24536,0.48876,0.38431,0.70508,0.59961
341.86,0.24242,0.49169,0.38431,0.70898,0.5957
341.87,0.24047,0.49365,0.3902,0.70898,0.59961
341.88,0.23754,0.4956,0.38431,0.71484,0.58984
