Time [s], RESP, PLETH, I, MCL, II
352.94,0.81174,0.4262,0.4902,0.46471,0.73047
352.95,0.80685,0.45748,0.48039,0.47059,0.68555
352.96,0.80196,0.49267,0.46471,0.4902,0.62891
352.97,0.79951,0.52884,0.4549,0.49412,0.57031
352.98,0.79707,0.56403,0.44902,0.49412,0.53516
352.98,0.79462,0.59726,0.44902,0.4902,0.52539
352.99,0.79218,0.62854,0.44902,0.4902,0.51953
353,0.78973,0.65787,0.44902,0.48431,0.51562
353.01,0.78973,0.68426,0.44902,0.48431,0.51953
353.02,0.78973,0.7087,0.4549,0.48431,0.51953
353.02,0.78973,0.73118,0.4549,0.48431,0.51953
353.03,0.78973,0.75073,0.4549,0.48431,0.51953
353.04,0.78973,0.76833,0.44902,0.48039,0.52539
353.05,0.78973,0.78104,0.43922,0.56078,0.56055
353.06,0.78973,0.79081,0.44902,0.64118,0.58984
353.06,0.79218,0.79961,0.5451,0.69608,0.7207
353.07,0.79218,0.80743,0.7451,0.79608,0.75391
353.08,0.79462,0.81329,0.96667,0.90588,0.47461
353.09,0.79462,0.81525,1.002,0.81569,-0.080078
353.1,0.79462,0.81427,0.4902,0.68627,-0.4043
353.1,0.79707,0.81036,0.13922,0.63529,-0.37891
353.11,0.79951,0.80254,0.068627,0.46078,-0.34961
353.12,0.80196,0.79277,0.10392,0.23922,-0.20508
353.13,0.80685,0.77908,0.2,0.18431,0.10547
353.14,0.81174,0.76344,0.31373,0.23922,0.41602
353.14,0.81418,0.74487,0.3902,0.36471,0.5957
353.15,0.81907,0.72727,0.42549,0.40392,0.64062
353.16,0.81907,0.70968,0.43529,0.41569,0.66406
353.17,0.82152,0.69013,0.4451,0.41961,0.67578
353.18,0.82152,0.67058,0.44902,0.41961,0.68945
353.18,0.82396,0.65298,0.44902,0.41961,0.69531
353.19,0.82152,0.63539,0.44902,0.41961,0.69922
353.2,0.82152,0.61877,0.44902,0.41961,0.70508
353.21,0.82152,0.60313,0.44902,0.41961,0.70898
353.22,0.81907,0.58847,0.44902,0.41569,0.70898
353.22,0.81907,0.5738,0.4549,0.41569,0.7207
353.23,0.81663,0.56012,0.44902,0.41569,0.7207
353.24,0.81663,0.54741,0.44902,0.41569,0.72461
353.25,0.81663,0.53372,0.44902,0.41569,0.73438
353.26,0.81663,0.52297,0.44902,0.41569,0.73438
353.26,0.81663,0.51222,0.4451,0.41569,0.74023
353.27,0.81663,0.50049,0.44902,0.41569,0.75391
353.28,0.81907,0.48778,0.44902,0.4098,0.76562
353.29,0.82152,0.4741,0.4549,0.4098,0.79492
353.3,0.82641,0.46041,0.46471,0.40392,0.83008
353.3,0.82641,0.4477,0.47451,0.4,0.86523
353.31,0.82885,0.435,0.49412,0.39412,0.9043
353.32,0.82641,0.41838,0.51961,0.3902,0.93945
353.33,0.82641,0.40078,0.52941,0.3902,0.96484
353.34,0.82641,0.3871,0.5451,0.3902,0.98047
353.34,0.82641,0.37537,0.56078,0.3902,0.98438
353.35,0.82885,0.36461,0.57059,0.40392,0.97461
353.36,0.8313,0.35484,0.56078,0.41961,0.93945
353.37,0.83374,0.34702,0.5549,0.4451,0.89453
353.38,0.83619,0.34018,0.53922,0.46078,0.83398
353.38,0.83863,0.33236,0.52549,0.48039,0.77539
353.39,0.84108,0.32356,0.51569,0.48431,0.73047
353.4,0.84352,0.31476,0.5098,0.4902,0.68945
353.41,0.84597,0.30596,0.5,0.49412,0.66406
353.42,0.84841,0.29717,0.5,0.5,0.64062
353.42,0.84841,0.28837,0.49412,0.5098,0.64453
353.43,0.85086,0.28055,0.5,0.52941,0.66016
353.44,0.85086,0.27468,0.50588,0.5549,0.68555
353.45,0.85086,0.27273,0.50588,0.57451,0.69922
353.46,0.85086,0.2737,0.51961,0.56078,0.70898
353.46,0.85086,0.27957,0.51569,0.55098,0.73047
353.47,0.85086,0.29032,0.5098,0.50588,0.75391
353.48,0.85086,0.30401,0.5,0.46471,0.75391
353.49,0.84841,0.32454,0.5,0.46078,0.77539
353.5,0.84841,0.34995,0.50588,0.44902,0.76562
353.5,0.84597,0.37928,0.5,0.4549,0.74414
353.51,0.84352,0.41056,0.48431,0.46078,0.71484
353.52,0.84352,0.44282,0.47451,0.48039,0.66016
353.53,0.84108,0.47507,0.44902,0.49412,0.5957
353.54,0.84108,0.50635,0.4549,0.5,0.56055
353.54,0.84352,0.5347,0.44902,0.4902,0.54492
353.55,0.84352,0.56207,0.44902,0.4902,0.53906
353.56,0.84597,0.58651,0.44902,0.4902,0.53516
353.57,0.84597,0.60899,0.4451,0.4902,0.53516
353.58,0.84841,0.62659,0.4451,0.48431,0.52539
353.58,0.85086,0.64125,0.44902,0.4902,0.5293
353.59,0.85086,0.65591,0.4451,0.4902,0.5293
353.6,0.8533,0.6696,0.44902,0.49412,0.53906
353.61,0.8533,0.68231,0.43529,0.53922,0.56055
353.62,0.85575,0.69306,0.42549,0.62941,0.57422
353.62,0.85575,0.70186,0.48431,0.6902,0.67969
353.63,0.85819,0.7087,0.6549,0.77647,0.75391
353.64,0.85819,0.71261,0.87647,0.91569,0.625
353.65,0.86064,0.71457,0.98627,0.93725,0.064453
353.66,0.86064,0.71261,0.6451,0.75098,-0.35352
353.66,0.86308,0.70772,0.2098,0.69608,-0.4082
353.67,0.86553,0.6999,0.04902,0.56471,-0.34375
353.68,0.86797,0.69013,0.068627,0.33529,-0.25391
353.69,0.87042,0.6784,0.14902,0.20392,-0.0097656
353.7,0.87286,0.66569,0.26863,0.2,0.33008
353.7,0.87531,0.65005,0.37059,0.32941,0.57031
353.71,0.8802,0.63441,0.4098,0.4,0.65039
353.72,0.8802,0.61681,0.42941,0.41961,0.67578
353.73,0.88264,0.6002,0.4451,0.42941,0.69531
353.74,0.88264,0.58456,0.44902,0.42941,0.70508
353.74,0.88264,0.56891,0.4451,0.42549,0.70898
353.75,0.88264,0.55425,0.44902,0.42549,0.71484
353.76,0.88264,0.54057,0.44902,0.41961,0.71484
353.77,0.8802,0.52786,0.4549,0.41569,0.73047
353.78,0.8802,0.51613,0.4549,0.41961,0.73438
353.78,0.87775,0.50538,0.46078,0.41569,0.74023
353.79,0.87531,0.49658,0.46471,0.41569,0.74414
353.8,0.87042,0.48583,0.46471,0.41569,0.75
353.81,0.86797,0.47605,0.46078,0.41569,0.75
353.82,0.86553,0.46432,0.4549,0.41569,0.75391
353.82,0.86553,0.45357,0.46078,0.41569,0.76953
353.83,0.86553,0.44282,0.46471,0.40392,0.77539
353.84,0.86553,0.43206,0.47059,0.4,0.78906
353.85,0.86553,0.42229,0.47059,0.39412,0.81445
353.86,0.86553,0.41251,0.47451,0.39412,0.84375
353.86,0.86553,0.40176,0.49412,0.3902,0.87891
353.87,0.86553,0.39101,0.5098,0.3902,0.91992
353.88,0.86308,0.38123,0.52549,0.39412,0.95898
353.89,0.86308,0.37243,0.5451,0.3902,0.99414
353.9,0.85819,0.36559,0.56078,0.4,1.0137
353.9,0.85575,0.35679,0.57451,0.4,1.0293
353.91,0.8533,0.348,0.58039,0.41569,1.0137
353.92,0.84841,0.3392,0.58039,0.42941,0.98438
353.93,0.84352,0.3304,0.57059,0.44902,0.94531
353.94,0.84108,0.3216,0.56078,0.46471,0.88477
353.94,0.83374,0.31378,0.53922,0.48039,0.83008
353.95,0.82641,0.30499,0.51961,0.49412,0.7793
353.96,0.81663,0.29717,0.51569,0.5098,0.73438
353.97,0.80685,0.28837,0.50588,0.5098,0.69922
353.98,0.79462,0.28055,0.5,0.5098,0.67969
353.98,0.7824,0.2737,0.5,0.51569,0.67969
353.99,0.77017,0.26784,0.5098,0.52941,0.68555
354,0.7555,0.26491,0.5098,0.5549,0.70898
354.01,0.74083,0.261,0.5098,0.58431,0.73438
354.02,0.72372,0.26002,0.51569,0.57451,0.73438
354.02,0.7066,0.26295,0.51961,0.57451,0.75391
354.03,0.68949,0.27175,0.5098,0.53922,0.78516
354.04,0.66993,0.28543,0.51569,0.48431,0.79492
354.05,0.65281,0.30596,0.5098,0.47059,0.80469
354.06,0.63325,0.33138,0.51569,0.46471,0.81445
354.06,0.61369,0.35973,0.5,0.46078,0.79883
354.07,0.59658,0.39198,0.4902,0.47059,0.75977
354.08,0.57946,0.42424,0.47451,0.48431,0.70898
354.09,0.56235,0.45748,0.46078,0.5098,0.64453
354.1,0.54523,0.48485,0.44902,0.5098,0.59961
354.1,0.52812,0.50929,0.4549,0.50588,0.57422
354.11,0.511,0.53568,0.44902,0.50588,0.57422
354.12,0.49633,0.56012,0.4549,0.5,0.57031
354.13,0.47922,0.58358,0.44902,0.5,0.57031
354.14,0.46455,0.60508,0.44902,0.4902,0.55469
354.14,0.44988,0.62366,0.4549,0.4902,0.55078
354.15,0.43521,0.64125,0.4549,0.4902,0.57031
354.16,0.42054,0.65591,0.44902,0.4902,0.57031
354.17,0.40831,0.66862,0.44902,0.51569,0.56445
354.18,0.39364,0.67937,0.43922,0.6,0.58984
354.18,0.37897,0.68719,0.47059,0.67059,0.68555
354.19,0.3643,0.69306,0.6098,0.73137,0.79492
354.2,0.34963,0.69599,0.82157,0.85686,0.75391
354.21,0.33496,0.69599,0.96667,0.91176,0.26953
354.22,0.32029,0.69404,0.7451,0.7902,-0.26367
354.22,0.30562,0.69013,0.3098,0.73529,-0.42383
354.23,0.2934,0.68328,0.078431,0.65098,-0.34961
354.24,0.27873,0.67351,0.062745,0.43922,-0.2793
354.25,0.26895,0.66178,0.12941,0.2549,-0.070312
354.26,0.25672,0.64809,0.23922,0.22353,0.27539
354.26,0.2445,0.63343,0.34902,0.3098,0.54492
354.27,0.23227,0.61779,0.4098,0.4,0.6543
354.28,0.22005,0.60215,0.42941,0.42549,0.68555
354.29,0.20782,0.58651,0.44902,0.43529,0.70898
354.3,0.1956,0.57087,0.44902,0.43922,0.73438
354.3,0.18093,0.55816,0.44902,0.4451,0.74414
354.31,0.1687,0.54643,0.44902,0.43922,0.73438
354.32,0.15403,0.5347,0.4549,0.43922,0.73438
354.33,0.13936,0.52297,0.46078,0.43529,0.73438
354.34,0.12469,0.51124,0.4549,0.43529,0.75
354.34,0.10758,0.50049,0.46078,0.42941,0.75391
354.35,0.09291,0.48974,0.47059,0.42549,0.75391
354.36,0.075795,0.47898,0.46471,0.42941,0.75391
354.37,0.05868,0.46823,0.47059,0.42549,0.76562
354.38,0.041565,0.45846,0.47059,0.41961,0.78516
354.38,0.02445,0.4477,0.47059,0.41569,0.78516
354.39,0.00978,0.43793,0.46471,0.41961,0.78906
354.4,-0.00489,0.42717,0.46078,0.41569,0.81445
354.41,-0.01956,0.4174,0.47059,0.40392,0.83984
354.42,-0.03423,0.4086,0.47451,0.4,0.86914
354.42,-0.0489,0.40078,0.4902,0.39412,0.90039
354.43,-0.061125,0.39198,0.5,0.4,0.94922
354.44,-0.075795,0.38221,0.51961,0.3902,1
354.45,-0.08802,0.37341,0.53922,0.38039,1.0352
354.46,-0.10024,0.36461,0.56078,0.38039,1.0449
354.46,-0.11247,0.35582,0.57059,0.3902,1.0742
354.47,-0.12469,0.34702,0.58039,0.3902,1.084
354.48,-0.13447,0.33822,0.58039,0.4098,1.0293
354.49,-0.1467,0.32942,0.57451,0.42941,0.98047
354.5,-0.15648,0.32063,0.56078,0.44902,0.92383
354.5,-0.16626,0.31281,0.53922,0.47059,0.86523
354.51,-0.17604,0.30401,0.51961,0.4902,0.79883
354.52,-0.18582,0.29717,0.51569,0.5,0.75
354.53,-0.1956,0.29228,0.5,0.5098,0.71484
354.54,-0.20782,0.28543,0.5,0.51569,0.68945
354.54,-0.2176,0.27761,0.5,0.51961,0.68555
354.55,-0.22983,0.27077,0.5098,0.52941,0.68945
354.56,-0.23961,0.26393,0.5098,0.55098,0.70898
354.57,-0.24939,0.25904,0.51569,0.57451,0.73047
354.58,-0.25917,0.25611,0.51569,0.58431,0.73047
354.58,-0.26895,0.25709,0.51961,0.56471,0.74414
354.59,-0.27873,0.26295,0.51569,0.53922,0.78906
354.6,-0.28851,0.27468,0.51569,0.4902,0.79883
354.61,-0.29829,0.29228,0.5098,0.47451,0.81055
354.62,-0.30562,0.31574,0.50588,0.47059,0.81445
354.62,-0.3154,0.34018,0.5098,0.46471,0.81055
354.63,-0.32274,0.36461,0.5,0.47059,0.7793
354.64,-0.33007,0.39394,0.48431,0.48039,0.74023
354.65,-0.33741,0.42522,0.47451,0.50588,0.67578
354.66,-0.34474,0.45552,0.46078,0.5098,0.61914
354.66,-0.34963,0.48583,0.46078,0.5098,0.57422
354.67,-0.35452,0.5132,0.46078,0.50588,0.58398
354.68,-0.35941,0.53959,0.4549,0.50588,0.57422
354.69,-0.3643,0.56207,0.46078,0.5,0.56055
354.7,-0.36919,0.5826,0.46078,0.50588,0.56445
354.7,-0.37164,0.60117,0.46078,0.5,0.55469
354.71,-0.37653,0.61779,0.4549,0.5,0.57031
354.72,-0.37897,0.63245,0.46078,0.49412,0.56445
354.73,-0.38386,0.64223,0.46078,0.50588,0.56055
354.74,-0.38875,0.65005,0.4549,0.58039,0.58984
354.74,-0.3912,0.65787,0.44902,0.6451,0.64062
354.75,-0.39609,0.66373,0.58039,0.69608,0.79492
354.76,-0.39853,0.66764,0.77059,0.78039,0.82422
354.77,-0.40342,0.66862,0.94706,0.86667,0.4707
354.78,-0.40587,0.66667,0.95098,0.80588,-0.14844
354.78,-0.40587,0.66276,0.42941,0.76078,-0.44336
354.79,-0.40831,0.65591,0.14902,0.72157,-0.375
354.8,-0.40831,0.64712,0.098039,0.5549,-0.2793
354.81,-0.40831,0.63539,0.13333,0.33922,-0.13477
354.82,-0.40831,0.62268,0.21961,0.2451,0.16602
354.82,-0.40587,0.60802,0.32941,0.28431,0.47461
354.83,-0.40587,0.59433,0.4098,0.37451,0.63477
354.84,-0.40587,0.58162,0.43529,0.41569,0.67578
354.85,-0.40587,0.56891,0.44902,0.43529,0.70898
354.86,-0.40831,0.55523,0.46078,0.43529,0.7207
354.86,-0.40831,0.54252,0.46471,0.43922,0.71484
354.87,-0.41076,0.52981,0.47059,0.43529,0.7207
354.88,-0.41076,0.51808,0.47059,0.43529,0.73047
354.89,-0.4132,0.50733,0.47451,0.42941,0.73438
354.9,-0.41565,0.49756,0.47451,0.42941,0.74023
354.9,-0.41809,0.48778,0.47451,0.42549,0.75
354.91,-0.42054,0.47898,0.47451,0.41961,0.75391
354.92,-0.42298,0.46921,0.47451,0.42549,0.75977
354.93,-0.42543,0.46041,0.47451,0.41961,0.75391
354.94,-0.42787,0.45259,0.47451,0.4098,0.75977
354.94,-0.43032,0.44477,0.47451,0.4098,0.76953
354.95,-0.43276,0.43597,0.47451,0.4,0.7793
354.96,-0.43521,0.4262,0.47451,0.39412,0.79492
354.97,-0.43765,0.41642,0.47451,0.39412,0.81055
354.98,-0.4401,0.40665,0.48039,0.38039,0.84961
354.98,-0.4401,0.39785,0.5,0.37059,0.88867
354.99,-0.4401,0.38905,0.5098,0.36471,0.94531
355,-0.4401,0.37928,0.51961,0.35882,0.98438
355.01,-0.4401,0.37048,0.53922,0.3549,1.0137
355.02,-0.43765,0.36168,0.56078,0.34902,1.0586
355.02,-0.43765,0.35288,0.57059,0.3549,1.084
355.03,-0.43521,0.34409,0.58039,0.36471,1.0898
355.04,-0.43276,0.33724,0.57451,0.38431,1.0488
355.05,-0.43032,0.3304,0.57059,0.4098,0.99414
355.06,-0.42787,0.32356,0.5549,0.43529,0.93555
355.06,-0.42787,0.31574,0.5451,0.4549,0.86914
355.07,-0.42543,0.30792,0.53529,0.47451,0.81445
355.08,-0.42298,0.3001,0.51961,0.4902,0.75
355.09,-0.42298,0.29228,0.5098,0.5098,0.70898
355.1,-0.42054,0.28543,0.50588,0.51569,0.69922
355.1,-0.42054,0.27761,0.5098,0.52941,0.68945
355.11,-0.41809,0.27077,0.51569,0.56078,0.72461
355.12,-0.41809,0.26393,0.51961,0.58039,0.71484
355.13,-0.41809,0.25904,0.51961,0.57451,0.7207
355.14,-0.41565,0.25611,0.50588,0.5549,0.74414
355.14,-0.41565,0.25611,0.5,0.51961,0.75977
355.15,-0.4132,0.26002,0.5,0.47451,0.76562
355.16,-0.4132,0.26979,0.5,0.47059,0.7793
355.17,-0.41076,0.28348,0.50588,0.46471,0.81055
355.18,-0.41076,0.30401,0.5,0.46078,0.7793
355.18,-0.40831,0.32942,0.49412,0.47059,0.75977
355.19,-0.40831,0.35777,0.48431,0.48431,0.71484
355.2,-0.40587,0.38905,0.46471,0.5098,0.64062
355.21,-0.40098,0.42131,0.46078,0.51569,0.58984
355.22,-0.39853,0.45357,0.4549,0.5098,0.58008
355.22,-0.39609,0.48387,0.46078,0.5098,0.56445
355.23,-0.3912,0.51222,0.4549,0.5098,0.55078
355.24,-0.38875,0.53861,0.46078,0.50588,0.56055
355.25,-0.38386,0.55914,0.46471,0.49412,0.55078
355.26,-0.38142,0.57674,0.46471,0.5,0.54492
355.26,-0.37653,0.59433,0.47059,0.49412,0.56055
355.27,-0.37164,0.61095,0.47451,0.49412,0.57031
355.28,-0.36675,0.62561,0.47059,0.51569,0.54492
355.29,-0.36186,0.6393,0.44902,0.6,0.57422
355.3,-0.35697,0.65005,0.48039,0.66471,0.66016
355.3,-0.35208,0.65885,0.60588,0.7098,0.81445
355.31,-0.34719,0.66569,0.78627,0.81569,0.83398
355.32,-0.3423,0.6696,0.93725,0.87059,0.35938
355.33,-0.33741,0.67058,0.7549,0.7902,-0.26953
355.34,-0.33007,0.6696,0.37451,0.7451,-0.47852
355.34,-0.32274,0.66471,0.13333,0.69608,-0.375
355.35,-0.3154,0.65885,0.11373,0.5098,-0.26953
355.36,-0.30807,0.65103,0.14902,0.30392,-0.099609
355.37,-0.30073,0.64809,0.2549,0.2549,0.2207
355.38,-0.2934,0.64614,0.35882,0.30392,0.5
355.38,-0.28606,0.63734,0.42941,0.39412,0.64062
355.39,-0.27873,0.62561,0.44902,0.42549,0.66992
355.4,-0.27139,0.61193,0.46078,0.43529,0.68555
355.41,-0.26406,0.59726,0.46471,0.43922,0.68945
355.42,-0.25917,0.58358,0.47451,0.43529,0.68555
355.42,-0.25183,0.56989,0.47451,0.43529,0.70898
355.43,-0.24694,0.55718,0.47451,0.43529,0.70508
355.44,-0.24205,0.54545,0.47451,0.43529,0.7207
355.45,-0.23716,0.5347,0.47059,0.42941,0.7207
355.46,-0.23227,0.52395,0.47451,0.42941,0.70898
355.46,-0.22738,0.51515,0.47451,0.42941,0.7207
355.47,-0.22249,0.50733,0.46471,0.42941,0.73047
355.48,-0.2176,0.49756,0.47059,0.41961,0.73438
355.49,-0.21516,0.48876,0.46471,0.41961,0.74414
355.5,-0.21027,0.47898,0.47059,0.41569,0.75391
355.5,-0.20782,0.47019,0.46471,0.4098,0.76562
355.51,-0.20293,0.45943,0.46471,0.4,0.78516
355.52,-0.19804,0.44966,0.47059,0.3902,0.81445
355.53,-0.19315,0.43891,0.47451,0.3902,0.84375
355.54,-0.18582,0.42815,0.4902,0.37451,0.88477
355.54,-0.18093,0.4174,0.5,0.36471,0.92969
355.55,-0.17359,0.40762,0.51961,0.35882,0.97461
355.56,-0.16626,0.39785,0.53922,0.3549,1.0098
355.57,-0.15892,0.38905,0.55098,0.35882,1.0391
355.58,-0.15159,0.38221,0.56471,0.35882,1.0586
355.58,-0.14181,0.37341,0.57059,0.36471,1.0547
355.59,-0.13203,0.36461,0.57059,0.38431,1.0293
355.6,-0.12225,0.35484,0.56471,0.4098,0.96484
355.61,-0.11491,0.34604,0.5451,0.43922,0.9043
355.62,-0.10513,0.33627,0.53922,0.46078,0.84375
355.62,-0.095355,0.32747,0.52549,0.48039,0.78906
355.63,-0.08802,0.31867,0.51569,0.4902,0.73438
355.64,-0.07824,0.30987,0.50588,0.50588,0.68945
355.65,-0.06846,0.30108,0.5098,0.5098,0.66406
355.66,-0.05868,0.29228,0.5098,0.51569,0.66406
355.66,-0.051345,0.28446,0.5098,0.53922,0.66992
355.67,-0.041565,0.27859,0.51569,0.56078,0.69531
355.68,-0.031785,0.27468,0.5098,0.58039,0.70898
355.69,-0.01956,0.27175,0.51961,0.56471,0.70898
355.7,-0.00978,0.27175,0.51961,0.55098,0.74023
355.7,0,0.27566,0.51569,0.50588,0.77539
355.71,0.00978,0.28543,0.51569,0.46471,0.77539
355.72,0.01956,0.30303,0.51569,0.46078,0.78516
355.73,0.02934,0.32551,0.51961,0.46078,0.78906
355.74,0.041565,0.35386,0.5098,0.46078,0.75977
355.74,0.05379,0.38612,0.5,0.47059,0.74023
355.75,0.06846,0.41935,0.48431,0.48431,0.68945
355.76,0.080685,0.45357,0.47451,0.5,0.61914
355.77,0.095355,0.4868,0.47059,0.50588,0.56445
355.78,0.11247,0.51515,0.46471,0.50588,0.54492
355.78,0.12714,0.54057,0.47059,0.5,0.55078
355.79,0.14425,0.56598,0.46471,0.5098,0.56055
355.8,0.16137,0.58944,0.46078,0.5,0.54492
355.81,0.17848,0.61193,0.47059,0.5,0.54492
355.82,0.1956,0.63148,0.46471,0.49412,0.53906
355.82,0.21271,0.65005,0.46471,0.5,0.53516
355.83,0.22983,0.66569,0.46471,0.5,0.54492
355.84,0.24694,0.6784,0.4549,0.52941,0.55469
355.85,0.2665,0.68915,0.44902,0.61569,0.58398
355.86,0.28362,0.69892,0.50588,0.67647,0.7207
355.86,0.30318,0.70479,0.6549,0.73529,0.84961
355.87,0.32029,0.7087,0.85098,0.86078,0.85938
355.88,0.33985,0.70968,0.94706,0.88039,0.21094
355.89,0.35697,0.7087,0.67059,0.75098,-0.36328
355.9,0.37653,0.70479,0.26863,0.74118,-0.46484
355.9,0.39609,0.69795,0.11373,0.62549,-0.375
355.91,0.41565,0.68817,0.1098,0.40392,-0.28516
355.92,0.43521,0.67644,0.17843,0.24902,-0.039062
355.93,0.45232,0.66276,0.28431,0.22941,0.29102
355.94,0.47188,0.64712,0.3902,0.32941,0.53516
355.94,0.49144,0.6305,0.4451,0.4,0.625
355.95,0.511,0.61486,0.46078,0.41961,0.6543
355.96,0.52812,0.59824,0.47059,0.42941,0.66406
355.97,0.54523,0.58358,0.47451,0.43529,0.68555
355.98,0.5599,0.56891,0.47451,0.43529,0.68555
355.98,0.57457,0.55718,0.47451,0.43529,0.68945
355.99,0.58924,0.54643,0.47451,0.43529,0.69922
356,0.60391,0.53568,0.47451,0.43529,0.69922
356.01,0.61858,0.52493,0.47451,0.43529,0.70898
356.02,0.63081,0.51515,0.47451,0.42941,0.70898
356.02,0.64548,0.50538,0.47059,0.43529,0.70898
356.03,0.6577,0.4956,0.47059,0.42941,0.71484
356.04,0.67237,0.48583,0.47059,0.42549,0.7207
356.05,0.68704,0.47605,0.47059,0.41961,0.73047
356.06,0.70171,0.46628,0.47451,0.41569,0.73438
356.06,0.71638,0.4565,0.47059,0.41569,0.74414
356.07,0.73105,0.44575,0.47451,0.40392,0.75977
356.08,0.74817,0.435,0.47059,0.40392,0.78906
356.09,0.76284,0.4262,0.47451,0.39412,0.82031
356.1,0.77995,0.4174,0.4902,0.3902,0.85547
356.1,0.79462,0.4086,0.5,0.3902,0.90039
356.11,0.80929,0.39883,0.51961,0.3902,0.93945
356.12,0.82641,0.38905,0.52941,0.3902,0.96484
356.13,0.84108,0.37928,0.5451,0.3902,0.99023
356.14,0.85819,0.3695,0.56471,0.3902,1.0098
356.14,0.87531,0.35973,0.57059,0.40392,1
356.15,0.89242,0.34995,0.57059,0.41961,0.96875
356.16,0.90954,0.34115,0.56078,0.43922,0.92383
356.17,0.92665,0.33236,0.55098,0.46078,0.85938
356.18,0.94377,0.32356,0.53529,0.48039,0.79492
356.18,0.95844,0.31574,0.51961,0.49412,0.74023
356.19,0.97311,0.3089,0.50588,0.50588,0.68945
356.2,0.98778,0.30303,0.5,0.5098,0.6543
356.21,1,0.29521,0.49412,0.51569,0.625
356.22,1.0122,0.28739,0.4902,0.51961,0.61523
356.22,1.022,0.28055,0.4902,0.52549,0.60938
356.23,1.0318,0.2737,0.5,0.53922,0.625
356.24,1.044,0.26979,0.51569,0.5549,0.6543
356.25,1.0513,0.26979,0.5098,0.58039,0.67969
356.26,1.0611,0.27468,0.5098,0.58431,0.68555
356.26,1.0709,0.28641,0.51569,0.57451,0.70508
356.27,1.0782,0.30499,0.50588,0.5451,0.73438
356.28,1.088,0.3304,0.5,0.4902,0.74414
356.29,1.0954,0.3607,0.5,0.48039,0.75391
356.3,1.1027,0.39003,0.5,0.48039,0.75391
356.3,1.11,0.42033,0.5,0.47451,0.74023
356.31,1.1174,0.45357,0.49412,0.48039,0.71484
356.32,1.1247,0.48974,0.48039,0.48431,0.66016
356.33,1.132,0.52395,0.46471,0.50588,0.59961
356.34,1.1394,0.55718,0.46078,0.5098,0.55469
356.34,1.1467,0.58847,0.4549,0.50588,0.52539
356.35,1.154,0.61681,0.4549,0.50588,0.51953
356.36,1.1614,0.64321,0.4549,0.5,0.51562
356.37,1.1711,0.66667,0.44902,0.5,0.50977
356.38,1.1785,0.68719,0.46078,0.49412,0.50977
356.38,1.1858,0.70674,0.46471,0.4902,0.50586
356.39,1.1907,0.72336,0.46078,0.4902,0.51562
356.4,1.198,0.73803,0.46471,0.48431,0.50977
356.41,1.2029,0.74878,0.4549,0.51569,0.51953
356.42,1.2103,0.7566,0.44902,0.60588,0.55078
356.42,1.2152,0.76344,0.48039,0.67647,0.63477
356.43,1.22,0.76833,0.61569,0.7451,0.75977
356.44,1.2249,0.77224,0.83137,0.86667,0.77539
356.45,1.2298,0.77322,0.99216,0.92157,0.26562
356.46,1.2372,0.77028,0.78039,0.77059,-0.25977
356.46,1.2421,0.76442,0.32353,0.7098,-0.42969
356.47,1.2494,0.75464,0.084314,0.61961,-0.38477
356.48,1.2543,0.74194,0.07451,0.39412,-0.33008
356.49,1.2616,0.72727,0.14314,0.21961,-0.11914
356.5,1.2665,0.71065,0.2549,0.20392,0.21094
356.5,1.2714,0.69306,0.3549,0.30392,0.49023
356.51,1.2763,0.67546,0.41961,0.4,0.60938
356.52,1.2787,0.65982,0.43922,0.41961,0.64062
356.53,1.2836,0.64223,0.4451,0.43529,0.65039
356.54,1.2861,0.62561,0.44902,0.43529,0.66406
356.54,1.2885,0.60997,0.44902,0.43529,0.67969
356.55,1.291,0.59433,0.4549,0.43529,0.68555
356.56,1.2958,0.58065,0.46078,0.43529,0.68555
356.57,1.2958,0.56794,0.47059,0.43529,0.69531
356.58,1.2983,0.55523,0.47059,0.42941,0.69922
356.58,1.3007,0.5435,0.46471,0.42941,0.70508
356.59,1.3032,0.53079,0.47059,0.42941,0.70898
356.6,1.3056,0.51906,0.47059,0.42941,0.70898
356.61,1.3081,0.50733,0.46471,0.42549,0.70898
356.62,1.3105,0.49756,0.47059,0.41961,0.7207
356.62,1.313,0.48778,0.46471,0.42941,0.72461
356.63,1.3178,0.47703,0.46471,0.42549,0.73047
356.64,1.3227,0.4653,0.46078,0.41961,0.74414
356.65,1.3276,0.45357,0.46078,0.41569,0.76562
356.66,1.335,0.44184,0.47059,0.41569,0.79492
356.66,1.3374,0.43011,0.48039,0.4098,0.83398
356.67,1.3423,0.41838,0.5,0.40392,0.875
356.68,1.3447,0.40665,0.51569,0.40392,0.91016
356.69,1.3447,0.39492,0.52941,0.40392,0.94531
356.7,1.3472,0.38416,0.5451,0.40392,0.96484
356.7,1.3496,0.37341,0.5549,0.4098,0.99023
356.71,1.3496,0.36364,0.56471,0.41569,0.99023
356.72,1.3521,0.35288,0.57059,0.43529,0.96484
356.73,1.3545,0.34506,0.57059,0.44902,0.91992
356.74,1.3545,0.33822,0.5549,0.46471,0.86523
356.74,1.3545,0.3304,0.53529,0.48431,0.81055
356.75,1.357,0.3216,0.52549,0.5,0.75391
356.76,1.357,0.31281,0.51569,0.5098,0.70898
356.77,1.357,0.30303,0.50588,0.5098,0.66992
