Time [s], RESP, PLETH, I, MCL, II
429.1,0.045943,0.29912,0.73438,0.32941,0.1098
429.1,0.041056,0.30401,0.71484,0.28431,0.078431
429.11,0.037146,0.30987,0.74023,0.38431,0.098039
429.12,0.033236,0.31867,0.75391,0.41569,0.12941
429.13,0.028348,0.3304,0.78906,0.35882,0.14902
429.14,0.025415,0.34409,0.78516,0.3098,0.13922
429.14,0.022483,0.35875,0.78906,0.33529,0.14902
429.15,0.021505,0.37439,0.78516,0.3,0.14314
429.16,0.01955,0.39003,0.82031,0.27843,0.1549
429.17,0.020528,0.40762,0.79492,0.29412,0.17451
429.18,0.020528,0.42522,0.81055,0.30392,0.2
429.18,0.02346,0.44184,0.81055,0.3549,0.18824
429.19,0.025415,0.4565,0.84961,0.3451,0.23333
429.2,0.029326,0.46921,0.81445,0.36471,0.21373
429.21,0.034213,0.48192,0.80469,0.37451,0.19412
429.22,0.039101,0.4956,0.79883,0.24902,0.2
429.22,0.044966,0.50831,0.7793,0.2902,0.17451
429.23,0.049853,0.52102,0.79883,0.28431,0.1549
429.24,0.054741,0.5347,0.7793,0.31961,0.14314
429.25,0.059629,0.54741,0.79492,0.31373,0.14902
429.26,0.063539,0.55914,0.81055,0.34902,0.13922
429.26,0.067449,0.56891,0.83008,0.3549,0.15882
429.27,0.072336,0.57674,0.81055,0.26471,0.13333
429.28,0.075269,0.5826,0.79883,0.34902,0.1549
429.29,0.079179,0.58651,0.75977,0.41961,0.12353
429.3,0.082111,0.58847,0.78906,0.36471,0.13333
429.3,0.084066,0.5914,0.81055,0.33922,0.1098
429.31,0.086999,0.59335,0.78516,0.35882,0.098039
429.32,0.089932,0.59629,0.76953,0.27451,0.088235
429.33,0.093842,0.59824,0.75977,0.26471,0.1098
429.34,0.098729,0.59922,0.78516,0.31373,0.10392
429.34,0.10557,0.59824,0.7793,0.32941,0.11373
429.35,0.11241,0.59531,0.81055,0.27843,0.12941
429.36,0.12023,0.5914,0.76953,0.32941,0.1098
429.37,0.12708,0.58456,0.71484,0.42941,0.078431
429.38,0.1349,0.57674,0.70898,0.37059,0.11961
429.38,0.14174,0.56989,1.0645,0.32941,0.38039
429.39,0.14761,0.56305,1.3633,0.1098,0.64118
429.4,0.15347,0.55718,1.4141,0.033333,0.37059
429.41,0.15738,0.55034,0.78906,0.013725,0.0039216
429.42,0.16129,0.54448,0.7207,0.17843,-0.037255
429.42,0.16325,0.53763,0.75977,0.32353,0.039216
429.43,0.16618,0.53079,0.75,0.36471,0.058824
429.44,0.16813,0.52395,0.76953,0.37451,0.084314
429.45,0.17009,0.51711,0.73438,0.31961,0.07451
429.46,0.17204,0.51026,0.74023,0.29412,0.078431
429.46,0.174,0.50342,0.75,0.37059,0.10392
429.47,0.17693,0.49853,0.73438,0.40392,0.1098
429.48,0.17889,0.49365,0.74414,0.25882,0.07451
429.49,0.18182,0.48876,0.73438,0.38039,0.094118
429.5,0.18377,0.48387,0.75391,0.3902,0.1098
429.5,0.18671,0.47898,0.74414,0.34902,0.088235
429.51,0.18964,0.47507,0.75977,0.3451,0.084314
429.52,0.19257,0.47019,0.75391,0.40392,0.098039
429.53,0.1955,0.4653,0.76953,0.41569,0.1098
429.54,0.19746,0.46139,0.7793,0.38431,0.094118
429.54,0.20039,0.4565,0.75977,0.36471,0.078431
429.55,0.20137,0.45161,0.76953,0.33922,0.10392
429.56,0.20137,0.4477,0.78906,0.31373,0.11961
429.57,0.20039,0.44477,0.76562,0.3,0.10392
429.58,0.19941,0.44184,0.75977,0.2902,0.12353
429.58,0.19648,0.43988,0.77539,0.25882,0.10392
429.59,0.19257,0.43695,0.7793,0.33922,0.12941
429.6,0.18768,0.435,0.81055,0.37451,0.13922
429.61,0.18377,0.43206,0.82422,0.3549,0.15882
429.62,0.17889,0.42913,0.81445,0.32353,0.17451
429.62,0.174,0.4262,0.85547,0.31373,0.16863
429.63,0.17009,0.42326,0.84375,0.3451,0.16471
429.64,0.16618,0.41935,0.83398,0.32353,0.17451
429.65,0.16422,0.41642,0.85547,0.31373,0.1549
429.66,0.16227,0.41349,0.81445,0.30392,0.13333
429.66,0.16227,0.41056,0.82031,0.31373,0.12941
429.67,0.16227,0.40762,0.83398,0.25882,0.14902
429.68,0.16325,0.40665,0.82422,0.37059,0.1549
429.69,0.16325,0.40762,0.81055,0.4098,0.14902
429.7,0.16422,0.4086,0.81445,0.31373,0.14902
429.7,0.16422,0.40958,0.80469,0.3549,0.13922
429.71,0.16422,0.40958,0.79492,0.3098,0.12941
429.72,0.16422,0.4086,0.81055,0.32941,0.13333
429.73,0.16325,0.40762,0.75977,0.34902,0.11373
429.74,0.16227,0.40665,0.74023,0.33529,0.094118
429.74,0.16325,0.40665,0.78516,0.28431,0.084314
429.75,0.16422,0.40567,0.78516,0.31373,0.094118
429.76,0.16618,0.40567,0.79883,0.31961,0.10392
429.77,0.16813,0.40469,0.77539,0.34902,0.084314
429.78,0.17009,0.40274,0.75977,0.2902,0.10392
429.78,0.17302,0.40176,0.76953,0.36471,0.088235
429.79,0.17693,0.40078,0.77539,0.37059,0.068627
429.8,0.17986,0.40078,0.73438,0.2902,0.058824
429.81,0.18377,0.40078,0.75977,0.2549,0.084314
429.82,0.18671,0.40176,0.7793,0.32353,0.098039
429.82,0.19062,0.40274,0.75977,0.3451,0.078431
429.83,0.19355,0.40371,0.73438,0.33922,0.078431
429.84,0.19648,0.40762,0.72461,0.23922,0.078431
429.85,0.20039,0.41251,0.71484,0.23333,0.07451
429.86,0.20332,0.42033,0.73047,0.34902,0.078431
429.86,0.20626,0.43011,0.75391,0.33922,0.094118
429.87,0.21017,0.44282,0.78516,0.38431,0.12353
429.88,0.2131,0.45748,0.79883,0.36471,0.10392
429.89,0.21701,0.48485,0.81055,0.31961,0.1098
429.9,0.22092,0.51515,0.82031,0.32941,0.13333
429.9,0.22581,0.5347,0.83008,0.27451,0.14902
429.91,0.22972,0.54839,0.81055,0.3,0.12941
429.92,0.23363,0.56012,0.79883,0.32353,0.10392
429.93,0.23754,0.56989,0.76562,0.34902,0.088235
429.94,0.24047,0.57967,0.75391,0.35882,0.1098
429.94,0.24438,0.58847,0.76953,0.30392,0.12941
429.95,0.24633,0.59531,0.79492,0.24902,0.11373
429.96,0.24927,0.60117,0.79883,0.3,0.12353
429.97,0.25122,0.60704,0.76953,0.2902,0.10392
429.98,0.25415,0.61095,0.75391,0.33922,0.062745
429.98,0.25709,0.61584,0.78516,0.38039,0.1098
429.99,0.25904,0.61877,0.72461,0.4098,0.11961
430,0.26295,0.6217,0.70898,0.38039,0.098039
430.01,0.26784,0.62561,0.875,0.3549,0.2
430.02,0.27273,0.62952,1.1699,0.21373,0.47059
430.02,0.27761,0.63343,1.3789,0.062745,0.58431
430.03,0.28348,0.63734,1.1289,0.013725,0.15882
430.04,0.28837,0.6393,0.78906,0.084314,-0.011765
430.05,0.29423,0.64125,0.81055,0.2451,0.052941
430.06,0.29912,0.64125,0.75,0.33529,0.078431
430.06,0.30401,0.64027,0.73438,0.32941,0.07451
430.07,0.3089,0.63734,0.73438,0.38039,0.078431
430.08,0.31378,0.63343,0.74023,0.4098,0.084314
430.09,0.31965,0.62854,0.74414,0.33922,0.062745
430.1,0.32454,0.62268,0.73438,0.28431,0.068627
430.1,0.3304,0.61388,0.74414,0.33529,0.052941
430.11,0.33627,0.60508,0.75391,0.36471,0.07451
430.12,0.34213,0.59629,0.75977,0.4,0.084314
430.13,0.348,0.58847,0.76953,0.3549,0.084314
430.14,0.35288,0.58162,0.74414,0.37059,0.078431
430.14,0.35875,0.57576,0.72461,0.31961,0.088235
430.15,0.36364,0.56989,0.75391,0.23922,0.10392
430.16,0.36755,0.565,0.75977,0.3451,0.094118
430.17,0.37146,0.55914,0.75391,0.4098,0.078431
430.18,0.37439,0.55425,0.78516,0.38039,0.094118
430.18,0.37732,0.54936,0.75977,0.37059,0.078431
430.19,0.37928,0.54448,0.75391,0.38431,0.094118
430.2,0.38123,0.54154,0.78516,0.33922,0.12353
430.21,0.38123,0.53763,0.80469,0.2902,0.12941
430.22,0.38221,0.53372,0.78516,0.29412,0.11373
430.22,0.38319,0.53079,0.78516,0.26863,0.098039
430.23,0.38319,0.52981,0.79883,0.31961,0.13922
430.24,0.38319,0.52884,0.80469,0.2902,0.14314
430.25,0.38416,0.52688,0.79883,0.3549,0.12941
430.26,0.38416,0.52395,0.82422,0.38039,0.14314
430.26,0.38416,0.52102,0.83008,0.3451,0.17451
430.27,0.38416,0.51808,0.81445,0.29412,0.14902
430.28,0.38416,0.51417,0.84961,0.28431,0.16863
430.29,0.38416,0.51124,0.83984,0.39412,0.14902
430.3,0.38514,0.50831,0.84961,0.37059,0.14902
430.3,0.38612,0.50538,0.83398,0.32941,0.14902
430.31,0.38612,0.50244,0.81055,0.38431,0.11961
430.32,0.3871,0.49853,0.79883,0.3,0.10392
430.33,0.38807,0.4956,0.81055,0.27451,0.11961
430.34,0.38807,0.49365,0.78516,0.3098,0.1098
430.34,0.38807,0.49169,0.79492,0.33922,0.098039
430.35,0.3871,0.48876,0.78516,0.35882,0.10392
430.36,0.38514,0.48485,0.78516,0.36471,0.098039
430.37,0.38221,0.48192,0.77539,0.3098,0.088235
430.38,0.38025,0.47898,0.76562,0.29412,0.088235
430.38,0.3783,0.47605,0.75977,0.25882,0.078431
430.39,0.37634,0.4741,0.77539,0.28431,0.088235
430.4,0.37537,0.47214,0.75977,0.32353,0.078431
430.41,0.37537,0.46921,0.75,0.4098,0.094118
430.42,0.37634,0.4653,0.74023,0.3451,0.058824
430.42,0.3783,0.46139,0.76953,0.27451,0.062745
430.43,0.38221,0.45846,0.76562,0.29412,0.068627
430.44,0.38514,0.4565,0.75977,0.31373,0.084314
430.45,0.38905,0.45552,0.78906,0.28431,0.10392
430.46,0.39394,0.4565,0.74023,0.27843,0.078431
430.46,0.39883,0.45846,0.75,0.38039,0.098039
430.47,0.40371,0.46334,0.75391,0.33529,0.10392
430.48,0.40958,0.47019,0.74023,0.2902,0.10392
430.49,0.41447,0.47801,0.75,0.31961,0.10392
430.5,0.42033,0.48583,0.73047,0.25882,0.098039
430.5,0.4262,0.49462,0.75,0.32353,0.1098
430.51,0.43109,0.50538,0.74414,0.37059,0.10392
430.52,0.43695,0.51613,0.78516,0.37451,0.12353
430.53,0.44184,0.52786,0.79492,0.31373,0.11373
430.54,0.4477,0.53959,0.79883,0.26863,0.11373
430.54,0.45259,0.54936,0.76953,0.3451,0.1098
430.55,0.45748,0.55816,0.74023,0.29412,0.094118
430.56,0.46237,0.56794,0.75977,0.32353,0.10392
430.57,0.46725,0.57674,0.7793,0.35882,0.12353
430.58,0.47116,0.58553,0.79883,0.32353,0.13333
430.58,0.47605,0.59335,0.77539,0.33922,0.12353
430.59,0.47996,0.6002,0.76953,0.27451,0.14314
430.6,0.48289,0.60508,0.80469,0.31373,0.15882
430.61,0.4868,0.61095,0.78516,0.32353,0.1549
430.62,0.49071,0.61486,0.76562,0.38431,0.094118
430.62,0.49462,0.61877,0.78516,0.36471,0.088235
430.63,0.49853,0.62268,0.80469,0.31961,0.1098
430.64,0.50244,0.62463,0.81445,0.27843,0.12353
430.65,0.50733,0.62561,0.80469,0.26863,0.11373
430.66,0.51124,0.62561,0.78906,0.2902,0.12941
430.66,0.51515,0.62659,0.80469,0.26471,0.11961
430.67,0.51808,0.62659,0.81055,0.32941,0.098039
430.68,0.52199,0.62659,0.78906,0.34902,0.084314
430.69,0.52493,0.62561,0.77539,0.31373,0.068627
430.7,0.52884,0.62366,0.78516,0.30392,0.058824
430.7,0.53079,0.62072,0.7793,0.3,0.07451
430.71,0.53372,0.61779,0.78516,0.35882,0.078431
430.72,0.53666,0.61388,0.76562,0.32941,0.058824
430.73,0.53959,0.60997,0.75977,0.30392,0.052941
430.74,0.54154,0.60411,0.75977,0.2902,0.088235
430.74,0.5435,0.59726,0.74414,0.28431,0.078431
430.75,0.54448,0.58944,0.68555,0.38039,0.058824
430.76,0.54545,0.58162,0.67578,0.34902,0.10392
430.77,0.54643,0.57283,1.0586,0.27451,0.3549
430.78,0.54741,0.565,1.3945,0.14902,0.56078
430.78,0.54839,0.55718,1.459,0.043137,0.26471
430.79,0.54839,0.5523,0.85547,0.029412,-0.05098
430.8,0.54839,0.54839,0.75977,0.18431,-0.060784
430.81,0.54936,0.54448,0.75391,0.29412,0.029412
430.82,0.54936,0.53959,0.75,0.38039,0.052941
430.82,0.54936,0.5347,0.76953,0.35882,0.07451
430.83,0.54936,0.53177,0.71484,0.38039,0.058824
430.84,0.55034,0.52981,0.72461,0.33529,0.04902
430.85,0.55034,0.5259,0.71484,0.3451,0.043137
430.86,0.55132,0.52297,0.75,0.33922,0.068627
430.86,0.55132,0.52004,0.74023,0.4,0.088235
430.87,0.55132,0.51711,0.74414,0.4098,0.094118
430.88,0.55034,0.51613,0.73438,0.37451,0.07451
430.89,0.54936,0.51515,0.74414,0.33922,0.078431
430.9,0.54839,0.51417,0.73438,0.32941,0.078431
430.9,0.54643,0.5132,0.74414,0.33922,0.07451
430.91,0.54545,0.51124,0.75977,0.29412,0.078431
430.92,0.5435,0.50831,0.75391,0.31373,0.084314
430.93,0.54154,0.50538,0.74023,0.32353,0.078431
430.94,0.53959,0.50147,0.75977,0.31373,0.094118
430.94,0.53666,0.49756,0.75,0.32353,0.078431
430.95,0.5347,0.49462,0.78516,0.31373,0.088235
430.96,0.53275,0.49169,0.78516,0.33922,0.10392
430.97,0.52981,0.48974,0.79883,0.28431,0.11373
430.98,0.52688,0.48778,0.81055,0.34902,0.12353
430.98,0.52493,0.48583,0.79492,0.36471,0.14314
430.99,0.52004,0.48485,0.79492,0.37059,0.14314
431,0.51613,0.48289,0.79883,0.34902,0.14902
431.01,0.50929,0.48094,0.81055,0.36471,0.14314
431.02,0.50342,0.47898,0.81055,0.33922,0.13333
431.02,0.49658,0.47703,0.82422,0.33922,0.14902
431.03,0.48876,0.47507,0.83008,0.33922,0.16863
431.04,0.48094,0.4741,0.83398,0.31373,0.16471
431.05,0.47214,0.47214,0.83008,0.29412,0.14902
431.06,0.4653,0.47019,0.82031,0.2902,0.14314
431.06,0.45846,0.46823,0.81055,0.3,0.14902
431.07,0.45357,0.46628,0.80469,0.2902,0.12941
431.08,0.4477,0.46432,0.78906,0.29412,0.11961
431.09,0.44282,0.46334,0.79883,0.26471,0.12353
431.1,0.43695,0.46237,0.79492,0.23922,0.10392
431.1,0.43206,0.46237,0.78516,0.31373,0.1098
431.11,0.4262,0.46139,0.7793,0.32941,0.10392
431.12,0.41935,0.46041,0.76953,0.31373,0.088235
431.13,0.41251,0.45943,0.77539,0.31961,0.094118
431.14,0.40371,0.45748,0.75977,0.32353,0.084314
431.14,0.39589,0.45552,0.75,0.3098,0.088235
431.15,0.38612,0.45455,0.75977,0.3098,0.078431
431.16,0.37732,0.45259,0.75391,0.29412,0.07451
431.17,0.36755,0.45064,0.75391,0.25882,0.078431
431.18,0.35777,0.44868,0.73438,0.21961,0.068627
431.18,0.35093,0.4477,0.72461,0.20392,0.084314
431.19,0.34311,0.44673,0.71484,0.2451,0.058824
431.2,0.33822,0.44575,0.70898,0.2098,0.052941
431.21,0.33431,0.44673,0.72461,0.29412,0.094118
431.22,0.33138,0.4477,0.71484,0.31373,0.078431
431.22,0.32942,0.45161,0.71484,0.35882,0.084314
431.23,0.32942,0.45748,0.70508,0.37451,0.078431
431.24,0.32845,0.46628,0.71484,0.34902,0.078431
431.25,0.32747,0.47703,0.70898,0.3098,0.1098
431.26,0.32649,0.48876,0.75391,0.35882,0.12941
431.26,0.32454,0.50147,0.74023,0.4,0.13333
431.27,0.32258,0.5132,0.76562,0.37451,0.14902
431.28,0.31769,0.5259,0.7793,0.35882,0.15882
431.29,0.31378,0.53568,0.75977,0.38039,0.16471
431.3,0.30792,0.54448,0.76562,0.34902,0.15882
431.3,0.30205,0.55523,0.75977,0.32941,0.14902
431.31,0.29912,0.56598,0.76953,0.33529,0.12941
431.32,0.29521,0.57674,0.75977,0.3549,0.10392
431.33,0.29521,0.58847,0.77539,0.35882,0.12353
431.34,0.29521,0.59824,0.78516,0.30392,0.12941
431.34,0.3001,0.60508,0.78516,0.21373,0.1098
431.35,0.30499,0.61193,0.77539,0.26471,0.12941
431.36,0.31476,0.61975,0.75977,0.3098,0.10392
431.37,0.32454,0.62659,0.74414,0.31373,0.07451
431.38,0.33822,0.63343,0.73438,0.30392,0.068627
431.38,0.35288,0.6393,0.73047,0.2902,0.088235
431.39,0.36852,0.64418,0.74414,0.36471,0.07451
431.4,0.38514,0.65005,0.74414,0.39412,0.052941
431.41,0.40274,0.65494,0.75,0.31373,0.058824
431.42,0.41935,0.65982,0.74414,0.3098,0.062745
431.42,0.43597,0.66276,0.75977,0.35882,0.068627
431.43,0.45259,0.66471,0.75977,0.37059,0.062745
431.44,0.46823,0.66471,0.75,0.33922,0.084314
431.45,0.48387,0.66276,0.70508,0.40392,0.052941
431.46,0.49853,0.65885,0.69531,0.3902,0.04902
431.46,0.5132,0.65298,0.96875,0.32941,0.3
431.47,0.5259,0.64712,1.3145,0.094118,0.53922
431.48,0.53861,0.6393,1.3887,0.033333,0.31373
431.49,0.55034,0.6305,0.75391,0.12353,-0.021569
431.5,0.56109,0.6217,0.66406,0.19412,-0.066667
431.5,0.57087,0.61388,0.7207,0.24902,-0.0058823
431.51,0.58065,0.60606,0.73047,0.33529,0.04902
431.52,0.58944,0.59726,0.71484,0.28431,0.039216
431.53,0.59824,0.58651,0.70898,0.33529,0.033333
431.54,0.60606,0.57576,0.73047,0.36471,0.052941
431.54,0.61388,0.56403,0.72461,0.35882,0.062745
431.55,0.6217,0.55327,0.73438,0.36471,0.04902
431.56,0.62952,0.54448,0.7207,0.38431,0.052941
431.57,0.63636,0.53666,0.72461,0.3902,0.058824
431.58,0.64418,0.52884,0.73047,0.37059,0.033333
431.58,0.65103,0.52102,0.73438,0.35882,0.04902
431.59,0.65787,0.51417,0.72461,0.38431,0.052941
431.6,0.66373,0.50929,0.7207,0.32353,0.043137
431.61,0.6696,0.50342,0.73438,0.3451,0.052941
431.62,0.67449,0.49853,0.74414,0.37059,0.052941
431.62,0.67937,0.49462,0.75977,0.36471,0.068627
431.63,0.68328,0.49071,0.74023,0.31961,0.039216
431.64,0.68719,0.4868,0.73438,0.34902,0.058824
431.65,0.6911,0.48289,0.75977,0.37059,0.068627
431.66,0.69404,0.47898,0.76953,0.35882,0.078431
431.66,0.69501,0.47507,0.77539,0.28431,0.07451
431.67,0.69697,0.47019,0.75977,0.26471,0.084314
431.68,0.69599,0.4653,0.7793,0.33922,0.098039
431.69,0.69599,0.46334,0.80469,0.33529,0.12353
431.7,0.69306,0.46139,0.82031,0.3098,0.12941
431.7,0.6911,0.45943,0.81445,0.31373,0.094118
431.71,0.68719,0.45748,0.83008,0.32353,0.13333
431.72,0.68426,0.45455,0.81445,0.33529,0.11373
431.73,0.68035,0.45259,0.82422,0.26471,0.12353
431.74,0.67742,0.44966,0.81445,0.23333,0.12941
431.74,0.67351,0.44673,0.81055,0.33529,0.12941
431.75,0.67058,0.44282,0.82031,0.3451,0.11373
431.76,0.66862,0.44086,0.82422,0.32941,0.11373
431.77,0.66667,0.43891,0.79883,0.3549,0.094118
431.78,0.66667,0.43891,0.78516,0.37059,0.088235
431.78,0.66569,0.43793,0.79492,0.33922,0.062745
431.79,0.66373,0.43793,0.80469,0.3451,0.052941
431.8,0.66276,0.43793,0.77539,0.31961,0.07451
431.81,0.65982,0.43793,0.76953,0.3,0.078431
431.82,0.65689,0.43793,0.78516,0.3098,0.068627
431.82,0.65494,0.43597,0.75977,0.31373,0.04902
431.83,0.652,0.43402,0.73438,0.26471,0.039216
431.84,0.64907,0.43206,0.74414,0.24902,0.052941
431.85,0.64614,0.43011,0.73438,0.33529,0.033333
431.86,0.64418,0.42913,0.75977,0.3451,0.039216
431.86,0.64223,0.42717,0.74414,0.36471,0.033333
431.87,0.6393,0.4262,0.74023,0.37059,0.039216
431.88,0.63734,0.42522,0.7207,0.31373,0.033333
431.89,0.63539,0.42424,0.7207,0.3098,0.033333
431.9,0.63343,0.42326,0.73438,0.32353,0.017647
431.9,0.6305,0.42229,0.74414,0.37451,0.013725
431.91,0.62854,0.42229,0.74023,0.38039,0.039216
431.92,0.62659,0.42229,0.73438,0.35882,0.033333
431.93,0.62561,0.42326,0.73047,0.3451,0.043137
431.94,0.62463,0.41349,0.71484,0.32941,0.052941
431.94,0.62366,0.3998,0.73438,0.32353,0.07451
431.95,0.62463,0.39589,0.74414,0.33922,0.078431
431.96,0.62463,0.39687,0.73438,0.31373,0.07451
431.97,0.62561,0.40567,0.75977,0.33922,0.084314
431.98,0.62757,0.41447,0.76562,0.30392,0.07451
431.98,0.62854,0.42033,0.78516,0.3,0.098039
431.99,0.62952,0.42815,0.79883,0.31373,0.084314
432,0.63148,0.43793,0.78516,0.30392,0.07451
432.01,0.63245,0.4477,0.78906,0.29412,0.078431
432.02,0.63441,0.45748,0.76562,0.3098,0.088235
432.02,0.63539,0.46823,0.76953,0.31373,0.078431
432.03,0.63636,0.47703,0.75391,0.29412,0.078431
432.04,0.63832,0.48289,0.77539,0.3098,0.07451
432.05,0.64027,0.48974,0.76562,0.3,0.094118
432.06,0.64223,0.49658,0.76953,0.33922,0.098039
432.06,0.64516,0.50244,0.75977,0.31373,0.10392
432.07,0.64907,0.50635,0.75391,0.33529,0.078431
432.08,0.65396,0.50831,0.74414,0.37451,0.04902
432.09,0.65885,0.51124,0.75,0.39412,0.039216
432.1,0.66471,0.51417,0.94922,0.30392,0.27843
432.1,0.67058,0.51613,1.2344,0.13333,0.59608
432.11,0.67742,0.51808,1.2949,0.078431,0.6451
432.12,0.68524,0.52102,0.75977,0.13922,0.088235
432.13,0.69306,0.52297,0.6543,0.20392,-0.037255
432.14,0.70088,0.52297,0.73047,0.30392,0.039216
432.14,0.7087,0.52102,0.75977,0.32941,0.068627
432.15,0.71652,0.51808,0.76562,0.33922,0.04902
432.16,0.72434,0.51515,0.76953,0.31961,0.062745
432.17,0.73216,0.51124,0.75977,0.3549,0.04902
432.18,0.73998,0.50538,0.74023,0.3,0.043137
432.18,0.7478,0.50147,0.75977,0.32941,0.078431
432.19,0.75562,0.49756,0.74023,0.33529,0.052941
432.2,0.76344,0.49169,0.75391,0.2902,0.039216
432.21,0.76931,0.4868,0.75977,0.32353,0.058824
432.22,0.77517,0.48094,0.75391,0.35882,0.043137
432.22,0.78006,0.47507,0.77539,0.3549,0.052941
432.23,0.78495,0.46921,0.75,0.32941,0.039216
432.24,0.78886,0.4653,0.75391,0.36471,0.033333
432.25,0.79374,0.45943,0.76953,0.4,0.078431
432.26,0.79668,0.45161,0.7793,0.36471,0.098039
432.26,0.80059,0.44477,0.78906,0.33529,0.088235
432.27,0.8045,0.43891,0.79492,0.37059,0.084314
432.28,0.80841,0.43597,0.7793,0.38431,0.10392
432.29,0.81134,0.43304,0.79492,0.35882,0.084314
432.3,0.81427,0.43109,0.79883,0.33529,0.11961
432.3,0.81525,0.42913,0.78516,0.3549,0.11373
432.31,0.8172,0.42717,0.78906,0.28431,0.12941
432.32,0.8172,0.42522,0.81055,0.31373,0.14314
432.33,0.8172,0.42131,0.82031,0.35882,0.1549
432.34,0.81427,0.41838,0.83008,0.37451,0.15882
432.34,0.81232,0.41447,0.83984,0.33529,0.14902
432.35,0.80841,0.40958,0.82031,0.29412,0.13922
432.36,0.8045,0.40371,0.85547,0.2451,0.16471
432.37,0.79765,0.39883,0.82031,0.3,0.14902
432.38,0.79179,0.39492,0.83008,0.31961,0.14902
432.38,0.78299,0.39198,0.83984,0.38039,0.14314
432.39,0.77517,0.38905,0.82031,0.28431,0.12941
432.4,0.76637,0.3871,0.81055,0.30392,0.13333
432.41,0.75855,0.38514,0.79883,0.32941,0.11961
432.42,0.74976,0.38319,0.7793,0.38039,0.10392
432.42,0.74194,0.38123,0.78516,0.2902,0.098039
432.43,0.73509,0.37928,0.78906,0.28431,0.094118
432.44,0.72825,0.3783,0.7793,0.3451,0.10392
432.45,0.72336,0.37634,0.78516,0.33922,0.098039
432.46,0.71945,0.37537,0.7793,0.4098,0.094118
432.46,0.71554,0.37439,0.74414,0.3549,0.07451
432.47,0.71163,0.37439,0.75977,0.32941,0.084314
432.48,0.7087,0.37341,0.74414,0.3451,0.07451
432.49,0.70674,0.37243,0.75977,0.3098,0.088235
432.5,0.70283,0.37146,0.73438,0.30392,0.07451
432.5,0.6999,0.3695,0.73047,0.33922,0.078431
432.51,0.69501,0.36657,0.72461,0.3549,0.058824
432.52,0.69013,0.36364,0.7207,0.3451,0.052941
432.53,0.68231,0.3607,0.72461,0.38039,0.07451
432.54,0.67546,0.35875,0.75,0.35882,0.078431
432.54,0.66471,0.35875,0.73438,0.3451,0.07451
432.55,0.65494,0.35973,0.73438,0.3549,0.078431
432.56,0.64418,0.36266,0.72461,0.27451,0.084314
432.57,0.63245,0.36852,0.76953,0.32353,0.094118
432.58,0.62072,0.37634,0.78516,0.4098,0.1098
432.58,0.60899,0.38416,0.78906,0.38431,0.1098
432.59,0.59629,0.39198,0.76562,0.30392,0.098039
432.6,0.58358,0.40176,0.76562,0.26863,0.11961
432.61,0.56989,0.41251,0.76953,0.3098,0.13333
432.62,0.55621,0.42326,0.79492,0.32353,0.14902
432.62,0.53861,0.43402,0.80469,0.3549,0.1549
432.63,0.52199,0.44379,0.78906,0.32941,0.16863
432.64,0.50147,0.45357,0.81055,0.36471,0.17843
432.65,0.48094,0.46237,0.75977,0.32353,0.16863
432.66,0.4565,0.47214,0.78516,0.27451,0.19412
432.66,0.43304,0.47996,0.81055,0.2451,0.2
432.67,0.40665,0.48778,0.78906,0.3451,0.17451
432.68,0.38123,0.49462,0.78516,0.36471,0.16863
432.69,0.35582,0.49951,0.79883,0.33922,0.16471
432.7,0.3304,0.5044,0.78516,0.37451,0.14902
432.7,0.30596,0.50831,0.81055,0.22941,0.14314
432.71,0.28152,0.51222,0.82422,0.3,0.14902
432.72,0.26002,0.51417,0.83398,0.31373,0.15882
432.73,0.23949,0.51613,0.76953,0.37059,0.17451
432.74,0.2219,0.51808,0.79492,0.34902,0.16471
432.74,0.2043,0.51808,0.80469,0.31961,0.13922
432.75,0.19062,0.51711,0.78516,0.34902,0.10392
432.76,0.17791,0.51613,0.78516,0.37059,0.11373
432.77,0.16716,0.51417,0.76953,0.32941,0.10392
432.78,0.1564,0.51222,0.74414,0.39412,0.094118
432.78,0.14858,0.50929,0.75391,0.37451,0.10392
432.79,0.13978,0.50538,0.75977,0.27843,0.11961
432.8,0.13294,0.50244,0.78516,0.30392,0.10392
432.81,0.1261,0.49951,0.77539,0.2902,0.12941
432.82,0.11926,0.4956,0.73438,0.31961,0.094118
432.82,0.11241,0.49267,0.72461,0.34902,0.12353
432.83,0.10557,0.48876,0.93945,0.29412,0.3098
432.84,0.099707,0.48485,1.2949,0.098039,0.62549
432.85,0.094819,0.47996,1.375,0.058824,0.47059
432.86,0.090909,0.4741,0.85938,0.14902,0.062745
432.86,0.089932,0.46725,0.69531,0.25882,-0.021569
432.87,0.087977,0.46041,0.75,0.30392,0.039216
432.88,0.089932,0.45357,0.73438,0.28431,0.07451
432.89,0.091887,0.44868,0.74414,0.33922,0.10392
432.9,0.096774,0.44477,0.76953,0.38431,0.1098
432.9,0.10068,0.44086,0.77539,0.36471,0.1098
432.91,0.10264,0.43891,0.73438,0.37059,0.078431
432.92,0.10459,0.43695,0.73047,0.39412,0.084314
432.93,0.10459,0.43597,0.72461,0.36471,0.078431
432.94,0.10459,0.435,0.75391,0.3451,0.10392
432.94,0.10362,0.43402,0.78516,0.32353,0.12353
432.95,0.10362,0.43304,0.7793,0.37059,0.10392
