Time [s], RESP, PLETH, II, V, AVR, CVP
335.51,0.38416,0.71163,0.5899,0.58513,0.31527,11.069
335.52,0.38025,0.72434,0.58005,0.59002,0.32512,11.03
335.53,0.37732,0.73412,0.55049,0.56458,0.35468,11.03
335.54,0.37439,0.73998,0.51478,0.54501,0.38547,11.069
335.54,0.37048,0.73998,0.48522,0.53033,0.41995,11.186
335.55,0.36755,0.73607,0.46059,0.51468,0.43966,11.382
335.56,0.36266,0.73021,0.43966,0.50978,0.47044,11.578
335.57,0.35875,0.72141,0.4101,0.5,0.49507,11.812
335.58,0.35484,0.71065,0.39532,0.5,0.51478,12.125
335.58,0.35093,0.69795,0.40025,0.5,0.5197,12.438
335.59,0.34604,0.68426,0.40517,0.5,0.50985,12.751
335.6,0.34213,0.6696,0.40025,0.5,0.50985,13.064
335.61,0.33724,0.65396,0.40025,0.5,0.51478,13.377
335.62,0.33333,0.6393,0.40025,0.5,0.51478,13.651
335.62,0.32942,0.62561,0.40517,0.5,0.50493,13.885
335.63,0.32551,0.60899,0.40517,0.50489,0.50493,14.12
335.64,0.3216,0.59335,0.41502,0.51468,0.49507,14.394
335.65,0.31672,0.57771,0.40517,0.53033,0.51478,14.589
335.66,0.31085,0.56305,0.43473,0.59491,0.59975,14.746
335.66,0.30596,0.54936,0.46059,0.64481,0.68473,14.941
335.67,0.30108,0.53666,0.45443,0.58513,0.75493,15.137
335.68,0.29521,0.5259,0.49015,0.40998,0.70936,15.254
335.69,0.29032,0.51711,0.47044,0.23973,0.66995,15.372
335.7,0.28446,0.50929,0.43966,0.27984,0.72537,15.528
335.7,0.27859,0.50147,0.38054,0.36497,0.69458,15.684
335.71,0.27175,0.4956,0.39532,0.45988,0.57512,15.88
335.72,0.26491,0.48876,0.41995,0.50978,0.49015,16.154
335.73,0.25806,0.48289,0.41502,0.51957,0.46059,16.271
335.74,0.25122,0.47605,0.4101,0.51957,0.44951,16.31
335.74,0.24438,0.46921,0.4101,0.51957,0.44458,16.31
335.75,0.23754,0.46334,0.4101,0.51957,0.44458,16.31
335.76,0.23069,0.45552,0.41502,0.51957,0.43966,16.31
335.77,0.22483,0.44966,0.41502,0.51957,0.43473,16.31
335.78,0.21896,0.44477,0.41995,0.51957,0.43966,16.389
335.78,0.2131,0.43793,0.41995,0.51957,0.44458,16.467
335.79,0.20821,0.42913,0.42488,0.51468,0.4298,16.506
335.8,0.20332,0.42131,0.42488,0.51468,0.4298,16.584
335.81,0.19941,0.41447,0.4298,0.51468,0.43473,16.584
335.82,0.1955,0.4086,0.42488,0.50978,0.4298,16.623
335.82,0.19159,0.40274,0.4298,0.50978,0.4298,16.623
335.83,0.18866,0.39589,0.4298,0.50978,0.4298,16.623
335.84,0.18573,0.38905,0.42488,0.50489,0.4298,16.623
335.85,0.1828,0.38221,0.41995,0.50978,0.4298,16.584
335.86,0.18084,0.37537,0.41995,0.50489,0.42488,16.467
335.86,0.17889,0.3695,0.4101,0.50489,0.4298,16.31
335.87,0.17693,0.36364,0.4101,0.50489,0.4298,16.193
335.88,0.17595,0.35777,0.40517,0.5,0.42488,15.997
335.89,0.17498,0.35191,0.4101,0.5,0.41995,15.763
335.9,0.174,0.34702,0.4101,0.49511,0.41502,15.567
335.9,0.17302,0.34213,0.4101,0.49511,0.4101,15.45
335.91,0.17204,0.33822,0.4101,0.49511,0.40025,15.372
335.92,0.17107,0.33529,0.41502,0.49022,0.40025,15.332
335.93,0.17107,0.33236,0.41995,0.49022,0.40025,15.372
335.94,0.17107,0.32942,0.42488,0.49022,0.38547,15.45
335.94,0.17009,0.32649,0.4298,0.49511,0.38547,15.567
335.95,0.17009,0.32356,0.43473,0.49511,0.38054,15.763
335.96,0.17107,0.32063,0.43966,0.49511,0.38054,15.88
335.97,0.17107,0.31769,0.44458,0.5,0.38054,16.076
335.98,0.17107,0.31378,0.46059,0.5,0.38054,16.193
335.98,0.17204,0.31085,0.46552,0.50978,0.38054,16.31
335.99,0.17302,0.30694,0.47537,0.50978,0.38547,16.467
336,0.17302,0.30499,0.47537,0.51957,0.39532,16.506
336.01,0.174,0.30303,0.4803,0.52544,0.40025,16.506
336.02,0.17498,0.30303,0.48522,0.52544,0.40517,16.506
336.02,0.174,0.30108,0.49015,0.52544,0.41502,16.506
336.03,0.174,0.29912,0.48522,0.53033,0.42488,16.467
336.04,0.17302,0.29619,0.49015,0.53523,0.42488,16.467
336.05,0.17204,0.29423,0.48522,0.53523,0.4298,16.467
336.06,0.17204,0.2913,0.49015,0.53523,0.43473,16.467
336.06,0.17204,0.28935,0.48522,0.53033,0.43473,16.467
336.07,0.17107,0.28641,0.48522,0.52544,0.43473,16.467
336.08,0.17107,0.28446,0.48522,0.52544,0.43966,16.467
336.09,0.17204,0.28152,0.49015,0.52544,0.43966,16.389
336.1,0.17204,0.28055,0.49015,0.52544,0.44458,16.389
336.1,0.17204,0.27957,0.48522,0.53033,0.44458,16.389
336.11,0.17302,0.27957,0.48522,0.52544,0.44458,16.31
336.12,0.17302,0.27957,0.4803,0.52544,0.44458,16.31
336.13,0.174,0.27859,0.4803,0.53033,0.44458,16.271
336.14,0.17498,0.27761,0.4803,0.52544,0.44458,16.271
336.14,0.17595,0.27566,0.4803,0.52544,0.43966,16.193
336.15,0.17693,0.27273,0.4803,0.52544,0.43966,16.076
336.16,0.17889,0.27077,0.48522,0.52544,0.43966,15.958
336.17,0.17986,0.26979,0.4803,0.51957,0.43966,15.763
336.18,0.18182,0.27077,0.48522,0.52544,0.43966,15.567
336.18,0.18377,0.27566,0.47537,0.52544,0.43966,15.254
336.19,0.18475,0.28641,0.4803,0.52544,0.43966,15.02
336.2,0.18671,0.30303,0.47537,0.52544,0.43966,14.707
336.21,0.18768,0.32258,0.4803,0.51957,0.43966,14.433
336.22,0.18964,0.34604,0.47537,0.52544,0.44458,14.081
336.22,0.19062,0.37928,0.48522,0.52544,0.43966,13.69
336.23,0.19159,0.41935,0.49015,0.52544,0.4298,13.259
336.24,0.19257,0.4653,0.49015,0.53033,0.42488,12.829
336.25,0.19453,0.51417,0.50985,0.54012,0.41502,12.438
336.26,0.1955,0.56305,0.52463,0.5499,0.40025,12.086
336.26,0.19648,0.60997,0.53941,0.55479,0.38054,11.773
336.27,0.19746,0.652,0.56034,0.55969,0.35468,11.499
336.28,0.19746,0.68719,0.58005,0.57045,0.3399,11.265
336.29,0.19844,0.71554,0.59975,0.58023,0.31034,11.147
336.3,0.19844,0.73509,0.60961,0.58513,0.31034,11.03
336.3,0.19844,0.74682,0.58005,0.57045,0.33498,10.952
336.31,0.19844,0.75073,0.55049,0.5499,0.35961,10.952
336.32,0.19844,0.75073,0.51478,0.53033,0.39532,11.03
336.33,0.19844,0.7478,0.48522,0.50978,0.42488,11.186
336.34,0.19844,0.74194,0.46552,0.49511,0.44951,11.343
336.34,0.19844,0.73412,0.43966,0.49022,0.4803,11.578
336.35,0.19844,0.72434,0.41995,0.49022,0.5,11.773
336.36,0.19844,0.71359,0.40517,0.48532,0.51478,12.086
336.37,0.19746,0.70186,0.4101,0.48532,0.51478,12.321
336.38,0.19746,0.68915,0.41502,0.49511,0.51478,12.634
336.38,0.19648,0.67546,0.4101,0.49022,0.51478,12.907
336.39,0.1955,0.6608,0.4101,0.49511,0.51478,13.142
336.4,0.19453,0.64516,0.4101,0.49022,0.50493,13.455
336.41,0.19355,0.6305,0.41995,0.49022,0.5,13.69
336.42,0.19257,0.61681,0.42488,0.5,0.49507,13.885
336.42,0.19159,0.60313,0.43473,0.50978,0.48522,14.12
336.43,0.19062,0.58847,0.4298,0.54501,0.52956,14.315
336.44,0.18866,0.5738,0.47537,0.61546,0.62438,14.511
336.45,0.18573,0.56012,0.49507,0.64481,0.70443,14.628
336.46,0.1828,0.54839,0.49015,0.53523,0.75,14.824
336.46,0.17986,0.53666,0.51478,0.33953,0.6798,14.941
336.47,0.17791,0.52688,0.49015,0.23973,0.66502,15.059
336.48,0.17498,0.51808,0.44951,0.31018,0.71552,15.137
336.49,0.17302,0.51026,0.41502,0.3953,0.64532,15.254
336.5,0.17107,0.50147,0.44458,0.46967,0.52463,15.332
336.5,0.16813,0.49267,0.46059,0.5,0.45443,15.45
336.51,0.16618,0.48485,0.44951,0.50978,0.43473,15.567
336.52,0.16325,0.47801,0.44951,0.50978,0.42488,15.645
336.53,0.16031,0.47019,0.45443,0.50978,0.42488,15.684
336.54,0.15836,0.46139,0.45443,0.50978,0.42488,15.684
336.54,0.15543,0.45357,0.45443,0.50978,0.42488,15.684
336.55,0.15249,0.44673,0.45443,0.50489,0.42488,15.645
336.56,0.15054,0.43891,0.46059,0.50489,0.42488,15.645
336.57,0.14858,0.43206,0.44951,0.50489,0.41995,15.684
336.58,0.14663,0.42424,0.45443,0.50489,0.41995,15.841
336.58,0.14565,0.41642,0.45443,0.50489,0.41995,15.88
336.59,0.14467,0.4086,0.46552,0.5,0.41502,15.958
336.6,0.14467,0.40078,0.46059,0.50489,0.41502,15.997
336.61,0.14467,0.39296,0.46059,0.50489,0.41995,16.076
336.62,0.14467,0.38612,0.45443,0.5,0.4101,16.076
336.62,0.14467,0.3783,0.45443,0.5,0.4101,15.997
336.63,0.14565,0.37048,0.44951,0.5,0.4101,15.958
336.64,0.14565,0.36461,0.44951,0.49511,0.41502,15.841
336.65,0.14663,0.35777,0.44458,0.49511,0.4101,15.763
336.66,0.14761,0.35288,0.43966,0.5,0.4101,15.567
336.66,0.14956,0.34702,0.43966,0.50489,0.40517,15.372
336.67,0.15249,0.34213,0.43966,0.49511,0.40025,15.215
336.68,0.15543,0.33724,0.43966,0.49511,0.39039,15.02
336.69,0.15836,0.33333,0.44458,0.49022,0.38054,14.941
336.7,0.16129,0.32942,0.44458,0.49022,0.38054,14.902
336.7,0.1652,0.32649,0.43966,0.48532,0.38054,15.02
336.71,0.16911,0.32356,0.44458,0.48532,0.37562,15.137
336.72,0.174,0.3216,0.44458,0.48532,0.36946,15.332
336.73,0.17791,0.31867,0.44951,0.49022,0.36453,15.45
336.74,0.18182,0.31476,0.45443,0.49022,0.35961,15.645
336.74,0.18475,0.31183,0.45443,0.49511,0.36453,15.841
336.75,0.18866,0.30792,0.46059,0.50489,0.36453,15.958
336.76,0.19257,0.30401,0.47044,0.50978,0.36946,16.154
336.77,0.19746,0.3001,0.47044,0.51468,0.37562,16.193
336.78,0.20137,0.29717,0.47537,0.52544,0.38547,16.271
336.78,0.20528,0.29423,0.47537,0.53033,0.40025,16.31
336.79,0.20919,0.29228,0.47537,0.53523,0.40025,16.31
336.8,0.2131,0.2913,0.47537,0.53523,0.4101,16.31
336.81,0.21701,0.29032,0.4803,0.53523,0.41502,16.271
336.82,0.22092,0.29032,0.48522,0.53523,0.42488,16.193
336.82,0.22483,0.28935,0.48522,0.53523,0.42488,16.154
336.83,0.22874,0.28641,0.48522,0.53523,0.42488,16.076
336.84,0.23265,0.28348,0.48522,0.53523,0.4298,16.076
336.85,0.23656,0.27957,0.47537,0.53523,0.43473,16.076
336.86,0.24047,0.27664,0.4803,0.53523,0.43966,16.076
336.86,0.24536,0.27273,0.4803,0.53523,0.44458,16.076
336.87,0.24927,0.26979,0.4803,0.52544,0.43473,15.997
336.88,0.25415,0.26686,0.47044,0.53033,0.43966,15.997
336.89,0.25806,0.26491,0.47537,0.53033,0.43966,15.997
336.9,0.26197,0.26197,0.46552,0.53033,0.44951,15.958
336.9,0.26491,0.26002,0.46552,0.53033,0.44951,15.88
336.91,0.26882,0.25904,0.46552,0.53033,0.44458,15.88
336.92,0.2737,0.25806,0.46552,0.53033,0.44458,15.763
336.93,0.27761,0.25709,0.45443,0.53033,0.44951,15.684
336.94,0.2825,0.25709,0.46059,0.53033,0.44458,15.567
336.94,0.28739,0.25709,0.46059,0.53033,0.44458,15.372
336.95,0.29228,0.25709,0.45443,0.53033,0.44951,15.059
336.96,0.29619,0.25904,0.46059,0.53033,0.44458,14.707
336.97,0.3001,0.26491,0.45443,0.52544,0.44458,14.198
336.98,0.30499,0.27468,0.46059,0.52544,0.44458,13.69
336.98,0.3089,0.29228,0.45443,0.52544,0.44951,13.181
336.99,0.31378,0.31672,0.46552,0.52544,0.43966,12.634
337,0.31867,0.34995,0.46552,0.53033,0.43966,12.086
337.01,0.32454,0.38319,0.47044,0.52544,0.43473,11.499
337.02,0.32942,0.4174,0.47044,0.53033,0.42488,10.952
337.02,0.33431,0.46041,0.4803,0.53523,0.41502,10.521
337.03,0.3392,0.50635,0.49507,0.54501,0.40517,10.13
337.04,0.34409,0.5523,0.50985,0.5499,0.40025,9.7783
337.05,0.34897,0.59629,0.5197,0.55479,0.38547,9.5046
337.06,0.35386,0.63441,0.53941,0.57045,0.35961,9.309
337.06,0.35875,0.66667,0.56034,0.58023,0.3399,9.1916
337.07,0.36364,0.69208,0.58498,0.59491,0.31527,9.1525
337.08,0.36852,0.71065,0.58005,0.5998,0.3202,9.1916
337.09,0.37341,0.72336,0.55049,0.58023,0.34483,9.309
337.1,0.3783,0.73021,0.51478,0.55479,0.37562,9.5828
337.1,0.38319,0.73118,0.48522,0.53523,0.40517,9.8175
337.11,0.3871,0.72825,0.45443,0.52544,0.43966,10.13
337.12,0.39101,0.72141,0.4298,0.51468,0.46059,10.521
337.13,0.39492,0.7087,0.40025,0.50489,0.49507,10.874
337.14,0.39883,0.69501,0.39039,0.5,0.51478,11.265
337.14,0.40274,0.68426,0.38054,0.5,0.52463,11.695
337.15,0.40665,0.67155,0.37562,0.5,0.52463,12.086
337.16,0.41056,0.65689,0.38547,0.5,0.5197,12.438
337.17,0.41447,0.64223,0.38054,0.5,0.5197,12.751
337.18,0.4174,0.62659,0.38547,0.5,0.5197,13.064
337.18,0.42131,0.61095,0.39039,0.5,0.50985,13.338
337.19,0.42424,0.59629,0.39532,0.5,0.50985,13.572
337.2,0.42815,0.58162,0.40025,0.50978,0.50493,13.768
337.21,0.43109,0.56794,0.39532,0.52544,0.49507,14.003
337.22,0.43402,0.55621,0.41502,0.58023,0.56527,14.12
337.22,0.43597,0.5435,0.46059,0.64481,0.64532,14.276
337.23,0.43891,0.53079,0.47044,0.66047,0.73522,14.394
337.24,0.44086,0.51906,0.49507,0.51468,0.75493,14.511
337.25,0.44282,0.50831,0.50493,0.31018,0.67488,14.628
337.26,0.44379,0.49951,0.46552,0.2544,0.70443,14.746
337.26,0.44575,0.49071,0.39532,0.33464,0.72044,14.902
337.27,0.44673,0.48387,0.36453,0.41977,0.63054,15.02
337.28,0.4477,0.47703,0.39532,0.49022,0.5197,15.215
337.29,0.44868,0.47019,0.4101,0.51468,0.47044,15.372
337.3,0.44966,0.46334,0.40517,0.51957,0.45443,15.528
337.3,0.45064,0.4565,0.40517,0.51957,0.44951,15.528
337.31,0.45161,0.44966,0.40517,0.51957,0.44951,15.528
337.32,0.45259,0.44379,0.4101,0.51957,0.44458,15.528
337.33,0.45357,0.43695,0.41502,0.51468,0.44458,15.45
337.34,0.45552,0.42913,0.4101,0.50978,0.44458,15.528
337.34,0.45748,0.42033,0.40517,0.50978,0.44458,15.567
337.35,0.46041,0.41153,0.40517,0.50978,0.44458,15.684
337.36,0.46334,0.40274,0.4101,0.50978,0.44458,15.88
337.37,0.46628,0.39492,0.4101,0.50978,0.43473,16.076
337.38,0.46921,0.38612,0.41502,0.50978,0.4298,16.271
337.38,0.47214,0.37732,0.41502,0.50978,0.4298,16.31
337.39,0.47605,0.3695,0.41502,0.50978,0.4298,16.467
337.4,0.47996,0.36364,0.41502,0.50978,0.4298,16.506
337.41,0.48387,0.35875,0.4101,0.50489,0.4298,16.506
337.42,0.48876,0.35484,0.4101,0.50489,0.42488,16.467
337.42,0.49365,0.34995,0.41502,0.50489,0.42488,16.31
337.43,0.49756,0.34604,0.41502,0.5,0.42488,16.193
337.44,0.50147,0.34115,0.41995,0.49511,0.4101,15.997
337.45,0.50538,0.33627,0.4101,0.5,0.41502,15.841
337.46,0.50831,0.33138,0.41502,0.49022,0.40517,15.645
337.46,0.51222,0.32747,0.4101,0.49511,0.40025,15.528
337.47,0.51613,0.32356,0.41502,0.49511,0.40025,15.45
337.48,0.52004,0.31965,0.41995,0.5,0.39039,15.45
337.49,0.52395,0.31574,0.41995,0.49511,0.38547,15.528
337.5,0.52786,0.31183,0.41995,0.49022,0.38547,15.645
337.5,0.53177,0.3089,0.41995,0.49511,0.38054,15.763
337.51,0.53568,0.30694,0.41995,0.5,0.38054,15.958
337.52,0.53959,0.30401,0.4298,0.49511,0.38054,16.154
337.53,0.5435,0.3001,0.42488,0.5,0.38054,16.271
337.54,0.54741,0.29717,0.42488,0.5,0.38547,16.389
337.54,0.55034,0.29423,0.43473,0.50978,0.39532,16.506
337.55,0.55327,0.2913,0.43473,0.51957,0.40025,16.623
337.56,0.55621,0.28935,0.43473,0.52544,0.4101,16.701
337.57,0.55914,0.28641,0.43966,0.53033,0.41502,16.701
337.58,0.56109,0.28446,0.43966,0.52544,0.4298,16.701
337.58,0.56403,0.28152,0.44458,0.53523,0.43473,16.701
337.59,0.56598,0.27957,0.44951,0.53523,0.43473,16.701
337.6,0.56794,0.27664,0.44951,0.53523,0.44458,16.623
337.61,0.56891,0.27566,0.45443,0.53523,0.44458,16.623
337.62,0.56989,0.27468,0.45443,0.53523,0.44951,16.623
337.62,0.57185,0.2737,0.44951,0.53523,0.44951,16.584
337.63,0.5738,0.27273,0.44951,0.53033,0.44951,16.584
337.64,0.57674,0.27077,0.45443,0.53523,0.44951,16.584
337.65,0.57869,0.26882,0.44951,0.53523,0.44951,16.584
337.66,0.58065,0.26588,0.46552,0.53523,0.44951,16.584
337.66,0.58358,0.26295,0.45443,0.53523,0.44951,16.584
337.67,0.58553,0.25904,0.45443,0.53033,0.44951,16.506
337.68,0.58749,0.25611,0.44458,0.53033,0.45443,16.467
337.69,0.58944,0.25318,0.43966,0.52544,0.45443,16.467
337.7,0.5914,0.2522,0.43473,0.53033,0.46059,16.31
337.7,0.59335,0.2522,0.4298,0.53033,0.46059,16.271
337.71,0.59531,0.25318,0.42488,0.53033,0.46059,16.154
337.72,0.59726,0.25318,0.4298,0.52544,0.46552,15.958
337.73,0.59922,0.25318,0.41995,0.52544,0.46552,15.684
337.74,0.60117,0.25318,0.41995,0.51957,0.47044,15.254
337.74,0.60313,0.25513,0.42488,0.52544,0.46552,14.746
337.75,0.60508,0.25904,0.4298,0.53033,0.46059,14.12
337.76,0.60704,0.26784,0.4298,0.53033,0.46552,13.455
337.77,0.60802,0.28348,0.42488,0.53033,0.46059,12.751
337.78,0.60997,0.30694,0.43473,0.53033,0.46552,12.125
337.78,0.61193,0.33724,0.4298,0.53033,0.46552,11.46
337.79,0.61388,0.37634,0.43966,0.53033,0.46059,10.874
337.8,0.61486,0.41935,0.44458,0.53523,0.44951,10.404
337.81,0.61681,0.45943,0.45443,0.53523,0.43966,9.9348
337.82,0.61877,0.4956,0.46552,0.54012,0.42488,9.6219
337.82,0.62072,0.53568,0.47537,0.5499,0.41502,9.309
337.83,0.6217,0.57674,0.49507,0.55969,0.39532,9.1525
337.84,0.62366,0.61388,0.51478,0.57045,0.37562,9.0743
337.85,0.62463,0.64614,0.53448,0.58023,0.35468,9.0743
337.86,0.62561,0.67155,0.55049,0.58513,0.3399,9.1525
337.86,0.62659,0.6911,0.53448,0.59002,0.35468,9.2699
337.87,0.62757,0.70381,0.50493,0.56458,0.38054,9.5828
337.88,0.62757,0.70968,0.47044,0.5499,0.4101,9.8957
337.89,0.62757,0.71065,0.44458,0.52544,0.43966,10.248
337.9,0.62757,0.70772,0.41995,0.51468,0.46552,10.717
337.9,0.62854,0.70283,0.39532,0.50489,0.49015,11.186
337.91,0.62757,0.69501,0.37562,0.5,0.51478,11.695
337.92,0.62757,0.68622,0.36453,0.49511,0.53448,12.203
337.93,0.62757,0.67546,0.35961,0.49511,0.53941,12.595
337.94,0.62757,0.66276,0.36453,0.49511,0.53448,13.025
337.94,0.62659,0.64907,0.36946,0.5,0.52956,13.338
337.95,0.62561,0.63441,0.36453,0.5,0.53448,13.651
337.96,0.62366,0.61877,0.38054,0.50489,0.5197,13.885
337.97,0.6217,0.60215,0.38054,0.50489,0.5197,14.12
337.98,0.61975,0.58651,0.39039,0.50489,0.5197,14.315
337.98,0.61681,0.57087,0.39532,0.50978,0.5,14.511
337.99,0.61388,0.55718,0.39532,0.52544,0.49507,14.628
338,0.61095,0.54448,0.42488,0.59491,0.59975,14.746
338.01,0.60802,0.53372,0.47044,0.64481,0.67488,14.941
338.02,0.60508,0.52395,0.47537,0.5998,0.75,15.059
338.02,0.60117,0.51417,0.50985,0.44031,0.70443,15.254
338.03,0.59824,0.50538,0.48522,0.2593,0.67488,15.45
338.04,0.59433,0.49658,0.45443,0.24462,0.71552,15.567
338.05,0.59042,0.48876,0.39039,0.35519,0.72044,15.763
338.06,0.58651,0.48192,0.38054,0.4501,0.58005,15.841
338.06,0.5826,0.47507,0.42488,0.5,0.48522,15.88
338.07,0.57869,0.46823,0.4298,0.50978,0.44951,15.997
338.08,0.57576,0.46041,0.41995,0.51468,0.44951,16.076
338.09,0.57283,0.45357,0.41995,0.51468,0.43966,16.076
338.1,0.57087,0.44673,0.42488,0.51468,0.43966,16.076
338.1,0.56794,0.43988,0.41995,0.51468,0.43966,16.076
338.11,0.56598,0.43402,0.4298,0.51468,0.43966,15.997
338.12,0.56403,0.42717,0.42488,0.50978,0.43966,15.997
338.13,0.56207,0.41838,0.42488,0.50978,0.43966,16.076
338.14,0.56109,0.41056,0.42488,0.50978,0.43473,16.193
338.14,0.55914,0.40176,0.4298,0.50978,0.43473,16.31
338.15,0.55816,0.39296,0.4298,0.50978,0.43473,16.506
338.16,0.55718,0.38514,0.43473,0.50978,0.4298,16.623
338.17,0.55523,0.37928,0.43473,0.50489,0.4298,16.701
338.18,0.55425,0.37341,0.43473,0.50489,0.42488,16.819
338.18,0.55327,0.36755,0.4298,0.50489,0.4298,16.819
338.19,0.5523,0.36168,0.42488,0.50489,0.4298,16.819
338.2,0.5523,0.35484,0.42488,0.50489,0.42488,16.78
338.21,0.55132,0.34897,0.42488,0.50489,0.42488,16.623
338.22,0.55132,0.34506,0.41995,0.50489,0.41995,16.467
338.22,0.5523,0.34018,0.42488,0.5,0.41995,16.193
338.23,0.5523,0.33627,0.42488,0.49511,0.41502,15.958
338.24,0.5523,0.33236,0.4298,0.49511,0.4101,15.763
338.25,0.55132,0.32942,0.42488,0.49511,0.40025,15.567
338.26,0.55132,0.32649,0.42488,0.48532,0.39532,15.528
338.26,0.55034,0.32454,0.4298,0.49022,0.39039,15.528
338.27,0.54936,0.3216,0.4298,0.49022,0.38547,15.567
338.28,0.54839,0.31965,0.4298,0.49022,0.39039,15.684
338.29,0.54643,0.31769,0.43966,0.49022,0.38054,15.841
338.3,0.54448,0.31574,0.44458,0.49511,0.38054,15.997
338.3,0.54252,0.31378,0.44458,0.49022,0.38054,16.193
338.31,0.53959,0.31281,0.45443,0.5,0.38054,16.389
338.32,0.53666,0.31183,0.45443,0.50489,0.38547,16.584
338.33,0.53275,0.3089,0.46059,0.50978,0.39039,16.701
338.34,0.52981,0.30596,0.46552,0.50978,0.40025,16.819
338.34,0.52688,0.30205,0.46552,0.51468,0.40517,16.897
338.35,0.52395,0.29912,0.47044,0.52544,0.4101,16.897
338.36,0.52004,0.29521,0.47044,0.53033,0.41995,16.819
338.37,0.51515,0.29228,0.47537,0.52544,0.42488,16.819
338.38,0.51026,0.28935,0.4803,0.52544,0.42488,16.819
338.38,0.50538,0.28641,0.47537,0.52544,0.43473,16.819
338.39,0.50147,0.28446,0.47537,0.52544,0.43966,16.819
338.4,0.49658,0.28348,0.47537,0.52544,0.43966,16.819
338.41,0.49267,0.28348,0.47537,0.52544,0.44458,16.819
338.42,0.48778,0.28446,0.47537,0.52544,0.44458,16.819
338.42,0.48387,0.28446,0.47537,0.51957,0.44458,16.819
338.43,0.47898,0.28348,0.47537,0.52544,0.44458,16.819
338.44,0.47507,0.2825,0.47537,0.51957,0.44458,16.819
338.45,0.47019,0.28055,0.47537,0.51957,0.44458,16.819
338.46,0.4653,0.27859,0.47537,0.51957,0.44458,16.78
338.46,0.46041,0.27664,0.47044,0.52544,0.44951,16.701
338.47,0.45552,0.27468,0.47044,0.52544,0.44458,16.623
338.48,0.45064,0.2737,0.47044,0.52544,0.44458,16.584
338.49,0.44673,0.27175,0.47044,0.52544,0.43966,16.506
338.5,0.44282,0.26979,0.47044,0.52544,0.44458,16.389
338.5,0.43988,0.26979,0.47044,0.52544,0.44951,16.271
338.51,0.43695,0.26979,0.47044,0.53033,0.44458,16.076
338.52,0.43304,0.27077,0.47044,0.53033,0.44951,15.841
338.53,0.42913,0.27273,0.47044,0.53523,0.44458,15.567
338.54,0.42522,0.27957,0.46552,0.53523,0.44951,15.254
338.54,0.42131,0.29228,0.46059,0.53523,0.44951,14.941
338.55,0.41838,0.30987,0.46552,0.53523,0.44951,14.628
338.56,0.41447,0.33627,0.46552,0.53523,0.44951,14.276
338.57,0.41056,0.3695,0.46552,0.53523,0.44951,13.885
338.58,0.40762,0.40958,0.46552,0.53523,0.44951,13.455
338.58,0.40371,0.45455,0.47044,0.53523,0.43473,13.064
338.59,0.40078,0.50147,0.49015,0.5499,0.41995,12.634
338.6,0.39785,0.54741,0.49507,0.55969,0.40517,12.282
338.61,0.39394,0.58553,0.51478,0.55969,0.39039,11.89
338.62,0.39003,0.61779,0.53941,0.57045,0.37562,11.656
338.62,0.38612,0.65005,0.55542,0.58023,0.34975,11.382
338.63,0.38123,0.67742,0.57512,0.59002,0.33005,11.265
338.64,0.37634,0.69892,0.58498,0.59491,0.3202,11.147
338.65,0.37146,0.71554,0.56034,0.58023,0.34483,11.147
338.66,0.36755,0.7263,0.52956,0.55969,0.36946,11.147
338.66,0.36266,0.73216,0.49507,0.54012,0.40025,11.265
338.67,0.35875,0.73314,0.47044,0.52544,0.4298,11.382
338.68,0.35386,0.72923,0.44458,0.50978,0.45443,11.578
338.69,0.34897,0.72336,0.42488,0.50489,0.48522,11.773
338.7,0.34311,0.71554,0.40025,0.5,0.50493,12.086
338.7,0.33822,0.70577,0.39532,0.5,0.5197,12.399
338.71,0.33333,0.69501,0.39532,0.5,0.5197,12.634
338.72,0.32845,0.68231,0.39532,0.5,0.5197,12.947
338.73,0.32454,0.66862,0.39532,0.5,0.51478,13.259
338.74,0.31965,0.65396,0.40517,0.5,0.50985,13.572
338.74,0.31476,0.6393,0.40517,0.5,0.50985,13.807
338.75,0.30987,0.62366,0.4101,0.5,0.50493,14.12
338.76,0.30401,0.60899,0.41995,0.50978,0.5,14.315
338.77,0.29814,0.59335,0.41995,0.51957,0.49015,14.589
338.78,0.29228,0.57967,0.41995,0.55969,0.55049,14.746
338.78,0.28641,0.56598,0.45443,0.62035,0.63547,14.902
338.79,0.28055,0.55327,0.47537,0.63992,0.72044,15.059
338.8,0.2737,0.54252,0.47044,0.51468,0.75493,15.215
338.81,0.26882,0.53177,0.49015,0.31507,0.6798,15.372
338.82,0.26295,0.52395,0.46059,0.23483,0.67488,15.528
338.82,0.25904,0.51613,0.41502,0.31507,0.7303,15.645
338.83,0.25415,0.50831,0.38054,0.40998,0.65517,15.841
338.84,0.24927,0.50147,0.4101,0.49022,0.52956,15.997
338.85,0.24536,0.49462,0.41995,0.51468,0.47537,16.154
338.86,0.24047,0.48778,0.4101,0.51957,0.45443,16.271
338.86,0.23656,0.47996,0.40517,0.51957,0.44951,16.31
338.87,0.23265,0.47214,0.41502,0.51957,0.44458,16.271
338.88,0.22874,0.46334,0.4101,0.51957,0.44458,16.271
338.89,0.22581,0.45455,0.41502,0.51957,0.43966,16.271
338.9,0.22287,0.44575,0.41995,0.51957,0.43966,16.31
