Time [s], RESP, PLETH, II, MCL, AVR
363.9,0.034003,0.36852,-0.1161,1.2475,1.0788
363.91,0.037094,0.36266,-0.12074,1.2574,1.0788
363.92,0.040185,0.35777,-0.11146,1.2624,1.0739
363.93,0.043277,0.35386,-0.10062,1.2772,1.064
363.94,0.044822,0.35191,-0.091331,1.2822,1.0542
363.94,0.047913,0.34995,-0.082043,1.302,1.0493
363.95,0.051005,0.34897,-0.066563,1.3119,1.0345
363.96,0.054096,0.348,-0.051084,1.3267,1.0246
363.97,0.058733,0.34702,-0.041796,1.3416,1.0148
363.98,0.063369,0.34604,-0.026316,1.3663,1.0099
363.98,0.069552,0.34506,-0.021672,1.3762,1
363.99,0.075734,0.34311,-0.001548,1.3911,0.99015
364,0.083462,0.34213,0.0092879,1.3812,0.98522
364.01,0.09119,0.34018,0.013932,1.3812,0.9803
364.02,0.098918,0.33822,0.02322,1.3713,0.97044
364.02,0.10665,0.33529,0.043344,1.3663,0.96059
364.03,0.11437,0.33236,0.05418,1.3515,0.94581
364.04,0.1221,0.32942,0.063467,1.3267,0.93103
364.05,0.13138,0.32551,0.083591,1.302,0.90887
364.06,0.14219,0.3216,0.094427,1.2772,0.89409
364.06,0.15301,0.31769,0.099071,1.2426,0.89409
364.07,0.16692,0.31476,0.089783,1.2129,0.88916
364.08,0.18083,0.31183,0.089783,1.1782,0.88916
364.09,0.1932,0.30987,0.083591,1.1485,0.88424
364.1,0.20711,0.30792,0.069659,1.1337,0.88916
364.1,0.21947,0.30694,0.063467,1.1188,0.89409
364.11,0.23338,0.30596,0.058824,1.104,0.89901
364.12,0.24884,0.30596,0.043344,1.099,0.90394
364.13,0.2643,0.30499,0.0387,1.099,0.91379
364.14,0.28284,0.30499,0.034056,1.0941,0.91379
364.14,0.29985,0.30401,0.034056,1.099,0.91872
364.15,0.31839,0.30303,0.02322,1.0941,0.91872
364.16,0.33539,0.30108,0.02322,1.099,0.91872
364.17,0.35394,0.29912,0.029412,1.0941,0.91872
364.18,0.37249,0.29717,0.029412,1.104,0.92611
364.18,0.38794,0.29521,0.02322,1.099,0.91872
364.19,0.40495,0.29228,0.018576,1.1089,0.93103
364.2,0.41886,0.29032,0.018576,1.104,0.93103
364.21,0.43431,0.28837,0.018576,1.1238,0.93103
364.22,0.44822,0.28641,0.013932,1.1188,0.93103
364.22,0.46368,0.28348,0.02322,1.1188,0.92611
364.23,0.47913,0.28055,0.018576,1.1089,0.92611
364.24,0.49304,0.27664,0.018576,1.1139,0.92611
364.25,0.50696,0.2737,0.02322,1.104,0.92611
364.26,0.51932,0.27077,0.02322,1.1089,0.92611
364.26,0.53168,0.26784,0.034056,1.099,0.91379
364.27,0.54405,0.26393,0.063467,1.1436,0.90394
364.28,0.55487,0.25904,0.083591,1.1188,0.88424
364.29,0.56723,0.25513,0.089783,1.1188,0.87931
364.3,0.5796,0.25122,0.10836,1.1287,0.86453
364.3,0.59351,0.25122,0.17492,1.1337,0.81034
364.31,0.60587,0.25709,0.20898,1.0842,0.77586
364.32,0.61824,0.26882,0.18421,1.0495,0.79557
364.33,0.6306,0.29032,0.16409,1.0198,0.80542
364.34,0.64451,0.3216,0.1548,1.0297,0.8202
364.34,0.65533,0.36266,0.099071,1.0495,0.86453
364.35,0.6677,0.41056,0.029412,1.0297,0.90887
364.36,0.67697,0.46237,-0.0061919,1.0347,0.94089
364.37,0.68779,0.51613,-0.01548,1.0248,0.95074
364.38,0.69861,0.56696,-0.021672,1.0248,0.95074
364.38,0.70943,0.6129,-0.010836,1.0248,0.94089
364.39,0.72179,0.652,-0.001548,1.0347,0.93596
364.4,0.73261,0.67937,0.004644,1.0248,0.93596
364.41,0.74189,0.69795,-0.0061919,1.0248,0.93596
364.42,0.7527,0.71163,0.004644,1.0248,0.94089
364.42,0.76198,0.72043,0.013932,1.0396,0.93103
364.43,0.7728,0.72336,0.018576,1.0347,0.92611
364.44,0.78362,0.72043,-0.010836,1.0495,0.93596
364.45,0.79444,0.71359,-0.12074,1.1485,0.98522
364.46,0.80526,0.70283,-0.19195,1.3168,0.99015
364.46,0.81762,0.68915,-0.13158,1.4307,0.86453
364.47,0.82998,0.67253,0.26935,0.77723,0.47537
364.48,0.84389,0.65396,0.83127,-0.20297,-0.014778
364.49,0.85626,0.63441,1.1115,-0.58911,-0.19458
364.5,0.87017,0.6129,1.192,-0.38119,-0.014778
364.5,0.88253,0.59335,0.99071,-0.10891,0.28571
364.51,0.8949,0.5738,0.69505,0.31188,0.55419
364.52,0.90572,0.55327,0.26471,0.73267,0.85468
364.53,0.91808,0.53079,0.004644,1.0198,1.0049
364.54,0.9289,0.50831,-0.082043,1.1287,1.0493
364.54,0.94127,0.48778,-0.12074,1.1683,1.0739
364.55,0.95209,0.46823,-0.12693,1.1931,1.0788
364.56,0.96445,0.45064,-0.12074,1.2079,1.0788
364.57,0.97527,0.435,-0.12074,1.2129,1.0788
364.58,0.98454,0.42229,-0.12074,1.2228,1.0739
364.58,0.99536,0.41153,-0.12074,1.2228,1.064
364.59,1.0046,0.40371,-0.11146,1.2376,1.0591
364.6,1.0139,0.39883,-0.10681,1.2475,1.0542
364.61,1.0247,0.39492,-0.10062,1.2574,1.0542
364.62,1.0355,0.39198,-0.091331,1.2673,1.0493
364.62,1.0464,0.39003,-0.075851,1.2822,1.0394
364.63,1.0572,0.38807,-0.071207,1.2921,1.0345
364.64,1.068,0.3871,-0.051084,1.3168,1.0246
364.65,1.0788,0.38612,-0.041796,1.3267,1.0099
364.66,1.0881,0.38514,-0.03096,1.3564,1.0049
364.66,1.0974,0.38319,-0.010836,1.3663,0.99507
364.67,1.1066,0.38221,0.0092879,1.3762,0.9803
364.68,1.1144,0.38025,0.018576,1.3812,0.97044
364.69,1.1221,0.37928,0.029412,1.3762,0.96552
364.7,1.1298,0.37732,0.0387,1.3762,0.95567
364.7,1.1376,0.37537,0.05418,1.3614,0.94089
364.71,1.1453,0.37439,0.069659,1.3564,0.93103
364.72,1.1546,0.37146,0.089783,1.3366,0.91379
364.73,1.1607,0.36755,0.10836,1.3168,0.89901
364.74,1.1685,0.36364,0.11455,1.2772,0.87931
364.74,1.1747,0.35973,0.12384,1.2525,0.86946
364.75,1.1808,0.35582,0.12848,1.2129,0.85961
364.76,1.187,0.35191,0.12384,1.1931,0.85961
364.77,1.1932,0.348,0.1192,1.1634,0.85961
364.78,1.1978,0.34409,0.10836,1.1436,0.86946
364.78,1.204,0.34018,0.099071,1.1188,0.86946
364.79,1.2071,0.33724,0.089783,1.1188,0.86946
364.8,1.2117,0.33431,0.083591,1.1089,0.87438
364.81,1.2133,0.33236,0.074303,1.1089,0.88424
364.82,1.2164,0.32942,0.069659,1.099,0.88916
364.82,1.2164,0.32649,0.069659,1.104,0.88424
364.83,1.2179,0.32258,0.063467,1.099,0.89409
364.84,1.2164,0.31867,0.063467,1.099,0.89901
364.85,1.2164,0.31476,0.058824,1.104,0.89901
364.86,1.2102,0.31085,0.063467,1.1089,0.89409
364.86,1.2056,0.30792,0.058824,1.1139,0.89409
364.87,1.1978,0.30401,0.05418,1.1089,0.89901
364.88,1.1901,0.3001,0.049536,1.1188,0.90394
364.89,1.1808,0.29717,0.049536,1.1139,0.89901
364.9,1.1716,0.29326,0.0387,1.1188,0.90887
364.9,1.1607,0.2913,0.049536,1.1188,0.90887
364.91,1.1499,0.28935,0.043344,1.1188,0.90887
364.92,1.136,0.28739,0.0387,1.1139,0.90394
364.93,1.1221,0.28446,0.043344,1.1089,0.90887
364.94,1.1036,0.2825,0.049536,1.099,0.90394
364.94,1.0866,0.27957,0.049536,1.099,0.90394
364.95,1.0665,0.27664,0.074303,1.1139,0.89409
364.96,1.0464,0.27273,0.099071,1.1337,0.87438
364.97,1.0247,0.26882,0.11455,1.1188,0.86946
364.98,1.0046,0.26588,0.1192,1.1139,0.86453
364.98,0.98454,0.26491,0.15944,1.1436,0.83498
364.99,0.966,0.26784,0.22446,1.1139,0.76601
365,0.94745,0.27566,0.23375,1.0594,0.74877
365.01,0.93045,0.28837,0.20433,1.0297,0.77094
365.02,0.9119,0.31085,0.18421,1.0198,0.78079
365.02,0.89335,0.34311,0.16409,1.0396,0.80542
365.03,0.87481,0.38416,0.10372,1.0495,0.84975
365.04,0.85626,0.43109,0.0387,1.0297,0.89901
365.05,0.83926,0.48289,0.013932,1.0248,0.91872
365.06,0.82226,0.53372,0.013932,1.0297,0.92611
365.06,0.8068,0.5826,0.013932,1.0347,0.93103
365.07,0.79134,0.62463,0.018576,1.0297,0.91379
365.08,0.77589,0.6608,0.018576,1.0347,0.91379
365.09,0.75889,0.68817,0.029412,1.0297,0.91379
365.1,0.74343,0.70674,0.029412,1.0446,0.90887
365.1,0.72798,0.7175,0.034056,1.0347,0.90887
365.11,0.71252,0.72043,0.0387,1.0446,0.90394
365.12,0.69552,0.71945,0.0387,1.0347,0.90394
365.13,0.68006,0.71359,-0.021672,1.0842,0.93103
365.14,0.66461,0.70381,-0.14706,1.2277,0.97537
365.14,0.6507,0.6911,-0.20124,1.4257,0.93103
365.15,0.63679,0.67449,-0.035604,1.4455,0.72906
365.16,0.62287,0.65591,0.47523,0.19802,0.22414
365.17,0.61051,0.63539,0.94118,-0.52475,-0.16502
365.18,0.59815,0.61388,1.1517,-0.64356,-0.22906
365.18,0.58578,0.59335,1.1672,-0.28713,0.10591
365.19,0.57496,0.5738,0.93653,0.029703,0.3399
365.2,0.5626,0.55425,0.58514,0.49505,0.63547
365.21,0.55178,0.53372,0.20898,0.87624,0.87931
365.22,0.54096,0.51026,0.004644,1.0891,1
365.22,0.53014,0.48778,-0.066563,1.1683,1.0394
365.23,0.51932,0.4653,-0.091331,1.198,1.0542
365.24,0.51005,0.44575,-0.095975,1.2228,1.0591
365.25,0.49923,0.42815,-0.095975,1.2327,1.0542
365.26,0.48841,0.41251,-0.095975,1.2376,1.0542
365.26,0.47759,0.40078,-0.091331,1.2426,1.0542
365.27,0.46832,0.39101,-0.091331,1.2525,1.0542
365.28,0.4575,0.38319,-0.091331,1.2574,1.0542
365.29,0.44668,0.37732,-0.082043,1.2673,1.0443
365.3,0.4374,0.37341,-0.075851,1.2822,1.0443
365.3,0.42658,0.3695,-0.066563,1.2921,1.0345
365.31,0.41731,0.36755,-0.051084,1.3069,1.0296
365.32,0.40958,0.36559,-0.041796,1.3267,1.0197
365.33,0.40031,0.36461,-0.03096,1.3564,1.0099
365.34,0.39258,0.36364,-0.01548,1.3663,1.0049
365.34,0.38331,0.36266,-0.0061919,1.3861,0.99507
365.35,0.37403,0.36168,0.004644,1.396,0.98522
365.36,0.36476,0.35973,0.018576,1.4059,0.9803
365.37,0.35703,0.35777,0.029412,1.401,0.96552
365.38,0.3493,0.35582,0.0387,1.401,0.96552
365.38,0.34312,0.35288,0.05418,1.3911,0.95074
365.39,0.33539,0.34995,0.063467,1.3812,0.94089
365.4,0.32921,0.34702,0.083591,1.3663,0.91872
365.41,0.32148,0.34506,0.099071,1.3564,0.90887
365.42,0.3153,0.34213,0.11455,1.3218,0.88916
365.42,0.30757,0.3392,0.12848,1.2921,0.87438
365.43,0.30139,0.33627,0.12848,1.2525,0.86453
365.44,0.29521,0.33236,0.12848,1.2228,0.85961
365.45,0.28903,0.32942,0.1192,1.1832,0.85961
365.46,0.28284,0.32551,0.11455,1.1584,0.85961
365.46,0.27666,0.3216,0.099071,1.1287,0.86453
365.47,0.27048,0.31867,0.094427,1.1188,0.85961
365.48,0.26584,0.31476,0.083591,1.104,0.86946
365.49,0.26121,0.31183,0.078947,1.099,0.87931
365.5,0.25502,0.30987,0.069659,1.099,0.88424
365.5,0.24884,0.30792,0.063467,1.0891,0.88916
365.51,0.24266,0.30499,0.063467,1.099,0.89409
365.52,0.23493,0.30205,0.058824,1.0941,0.89409
365.53,0.22875,0.29912,0.049536,1.099,0.89901
365.54,0.22257,0.29619,0.049536,1.099,0.89901
365.54,0.21484,0.29326,0.043344,1.1139,0.90394
365.55,0.20866,0.29032,0.049536,1.1089,0.89901
365.56,0.20093,0.28739,0.05418,1.1188,0.90394
365.57,0.19165,0.28446,0.049536,1.1188,0.90394
365.58,0.18238,0.28152,0.0387,1.1188,0.90887
365.58,0.17311,0.27859,0.0387,1.1188,0.90887
365.59,0.16229,0.27566,0.0387,1.1188,0.90887
365.6,0.15147,0.2737,0.0387,1.1139,0.90887
365.61,0.14065,0.27273,0.0387,1.1188,0.90887
365.62,0.12983,0.27077,0.043344,1.099,0.89901
365.62,0.12056,0.26882,0.049536,1.099,0.89901
365.63,0.11128,0.26588,0.069659,1.1139,0.89409
365.64,0.10355,0.26197,0.094427,1.1337,0.87931
365.65,0.095827,0.25904,0.11455,1.1188,0.86453
365.66,0.086553,0.25513,0.1192,1.1089,0.85961
365.66,0.078825,0.25415,0.14396,1.1386,0.8399
365.67,0.069552,0.25513,0.20898,1.1139,0.78079
365.68,0.060278,0.26295,0.2291,1.0644,0.76108
365.69,0.054096,0.27859,0.20433,1.0198,0.77586
365.7,0.046368,0.29814,0.17957,1.0099,0.78571
365.7,0.040185,0.32454,0.1548,1.0297,0.80542
365.71,0.035549,0.36364,0.10372,1.0495,0.85468
365.72,0.029366,0.41056,0.0387,1.0347,0.90887
365.73,0.02473,0.46432,0.0092879,1.0248,0.92611
365.74,0.020093,0.52004,0.004644,1.0297,0.93596
365.74,0.015456,0.57283,0.0092879,1.0347,0.93103
365.75,0.012365,0.6217,0.013932,1.0248,0.92611
365.76,0.007728,0.66373,0.018576,1.0347,0.92611
365.77,0.0046368,0.69697,0.013932,1.0248,0.92611
365.78,0,0.72141,0.018576,1.0396,0.91872
365.78,-0.0015456,0.73705,0.018576,1.0297,0.91872
365.79,-0.0046368,0.74487,0.029412,1.0396,0.91379
365.8,-0.0061824,0.74585,0.034056,1.0248,0.91379
365.81,-0.007728,0.74194,-0.010836,1.0743,0.93596
365.82,-0.0092736,0.73314,-0.13622,1.1881,0.9803
365.82,-0.010819,0.72141,-0.19659,1.3861,0.94581
365.83,-0.012365,0.70772,-0.086687,1.4356,0.77586
365.84,-0.01391,0.69013,0.35913,0.33663,0.31527
365.85,-0.015456,0.67058,0.86068,-0.5198,-0.13054
365.86,-0.017002,0.64907,1.1006,-0.70297,-0.22906
365.86,-0.017002,0.62659,1.1517,-0.38119,0.064039
365.87,-0.017002,0.60215,0.93653,-0.054455,0.32512
365.88,-0.017002,0.57576,0.64551,0.41584,0.59113
365.89,-0.017002,0.55034,0.23994,0.83168,0.86946
365.9,-0.015456,0.52688,0.018576,1.0693,0.99507
365.9,-0.015456,0.50635,-0.06192,1.1634,1.0443
365.91,-0.01391,0.48485,-0.091331,1.1931,1.0542
365.92,-0.012365,0.46432,-0.095975,1.2228,1.064
365.93,-0.010819,0.44575,-0.091331,1.2327,1.064
365.94,-0.0092736,0.42913,-0.091331,1.2376,1.064
365.94,-0.0061824,0.41544,-0.091331,1.2426,1.0591
365.95,-0.0046368,0.40469,-0.082043,1.2376,1.0542
365.96,-0.0030912,0.39589,-0.075851,1.2574,1.0542
365.97,-0.0015456,0.38905,-0.075851,1.2525,1.0443
365.98,0.0015456,0.38416,-0.071207,1.2772,1.0394
365.98,0.0030912,0.38123,-0.055728,1.2822,1.0345
365.99,0.0061824,0.37928,-0.051084,1.302,1.0296
366,0.0092736,0.37732,-0.035604,1.3119,1.0148
366.01,0.012365,0.37634,-0.021672,1.3416,1.0148
366.02,0.01391,0.37537,-0.01548,1.3515,1.0099
366.02,0.017002,0.37439,-0.0061919,1.3812,1.0049
366.03,0.020093,0.37341,0.004644,1.3812,0.99015
366.04,0.023184,0.37146,0.02322,1.401,0.9803
366.05,0.026275,0.3695,0.034056,1.396,0.97044
366.06,0.029366,0.36755,0.0387,1.401,0.96552
366.06,0.032458,0.36461,0.05418,1.3812,0.94581
366.07,0.037094,0.36266,0.063467,1.3861,0.94089
366.08,0.040185,0.35973,0.078947,1.3614,0.92611
366.09,0.044822,0.35679,0.094427,1.3515,0.90887
366.1,0.047913,0.35386,0.10836,1.3119,0.88916
366.1,0.05255,0.35093,0.1192,1.2871,0.87931
366.11,0.055641,0.348,0.12848,1.2475,0.86453
366.12,0.058733,0.34506,0.12848,1.2178,0.86453
366.13,0.063369,0.34115,0.11455,1.1832,0.85961
366.14,0.064915,0.33724,0.11455,1.1584,0.86453
366.14,0.068006,0.33333,0.099071,1.1337,0.86946
366.15,0.069552,0.32942,0.089783,1.1089,0.87438
366.16,0.072643,0.32454,0.074303,1.0941,0.87931
366.17,0.074189,0.32063,0.069659,1.0842,0.88424
366.18,0.075734,0.31672,0.063467,1.0941,0.89409
366.18,0.07728,0.31378,0.05418,1.0792,0.89409
366.19,0.078825,0.30987,0.049536,1.0842,0.89901
366.2,0.078825,0.30792,0.049536,1.0743,0.89901
366.21,0.080371,0.30499,0.049536,1.099,0.90887
366.22,0.078825,0.30205,0.043344,1.0891,0.90394
366.22,0.078825,0.29912,0.043344,1.104,0.90887
366.23,0.07728,0.29619,0.0387,1.099,0.90887
366.24,0.075734,0.29326,0.0387,1.1089,0.91379
366.25,0.074189,0.29032,0.0387,1.099,0.90887
366.26,0.071097,0.28641,0.0387,1.1139,0.91379
366.26,0.069552,0.2825,0.034056,1.104,0.91379
366.27,0.066461,0.27957,0.0387,1.1139,0.91379
366.28,0.063369,0.27566,0.034056,1.099,0.91379
366.29,0.061824,0.27273,0.034056,1.104,0.91379
366.3,0.058733,0.27077,0.029412,1.0891,0.90887
366.3,0.054096,0.26979,0.049536,1.099,0.90887
366.31,0.049459,0.26686,0.069659,1.1139,0.89409
366.32,0.044822,0.26393,0.094427,1.1238,0.87438
366.33,0.041731,0.261,0.10836,1.1089,0.86453
366.34,0.037094,0.25709,0.11455,1.099,0.86946
366.34,0.034003,0.25415,0.1548,1.1337,0.83005
366.35,0.030912,0.25415,0.21981,1.0891,0.76601
366.36,0.027821,0.25904,0.20433,1.0446,0.76108
366.37,0.02473,0.27077,0.18885,1.0149,0.78079
366.38,0.021638,0.2913,0.17492,1.0099,0.79064
366.38,0.018547,0.32258,0.13932,1.0297,0.8202
366.39,0.015456,0.36266,0.078947,1.0495,0.87438
366.4,0.012365,0.40371,0.02322,1.0248,0.91379
366.41,0.0092736,0.44575,0.004644,1.0248,0.93596
366.42,0.0061824,0.4956,-0.001548,1.0149,0.93103
366.42,0.0046368,0.54643,0.004644,1.0248,0.93596
366.43,0.0030912,0.59433,0.0092879,1.0149,0.93103
366.44,0.0015456,0.63734,0.013932,1.0248,0.92611
366.45,0.0015456,0.67351,0.013932,1.0198,0.91872
366.46,0.0015456,0.6999,0.018576,1.0347,0.92611
366.46,0.0015456,0.71848,0.018576,1.0248,0.91872
366.47,0.0015456,0.72923,0.02322,1.0347,0.91379
366.48,0.0030912,0.73216,0.018576,1.0248,0.91379
366.49,0.0046368,0.73021,-0.051084,1.099,0.94581
366.5,0.0061824,0.72336,-0.16718,1.2426,0.9803
366.5,0.0061824,0.71261,-0.21207,1.4356,0.92611
366.51,0.007728,0.6999,0.0092879,1.0495,0.6601
366.52,0.0092736,0.68426,0.52477,0.0049505,0.15517
366.53,0.010819,0.66667,0.95666,-0.64356,-0.19951
366.54,0.01391,0.64614,1.1409,-0.72772,-0.23399
366.54,0.015456,0.62463,1.0418,-0.28218,0.16502
366.55,0.018547,0.60117,0.87616,0.094059,0.40394
366.56,0.021638,0.57674,0.50464,0.55941,0.69458
366.57,0.023184,0.5523,0.14861,0.91584,0.91872
366.58,0.026275,0.52786,-0.01548,1.1089,1.0148
366.58,0.029366,0.50342,-0.075851,1.1683,1.0493
366.59,0.032458,0.48094,-0.095975,1.203,1.064
366.6,0.035549,0.46237,-0.10062,1.2129,1.064
366.61,0.03864,0.44673,-0.095975,1.2376,1.069
366.62,0.040185,0.43206,-0.10062,1.2277,1.064
366.62,0.043277,0.41935,-0.095975,1.2426,1.064
366.63,0.046368,0.40762,-0.086687,1.2426,1.0542
366.64,0.049459,0.39883,-0.082043,1.2624,1.0542
366.65,0.05255,0.39198,-0.075851,1.2574,1.0493
366.66,0.054096,0.3871,-0.071207,1.2871,1.0493
366.66,0.055641,0.38416,-0.06192,1.2921,1.0345
366.67,0.058733,0.38123,-0.041796,1.3168,1.0296
366.68,0.060278,0.37928,-0.035604,1.3267,1.0148
366.69,0.063369,0.3783,-0.026316,1.3515,1.0197
366.7,0.064915,0.37732,-0.01548,1.3614,1.0049
366.7,0.068006,0.37537,-0.001548,1.3861,1
366.71,0.069552,0.37439,0.0092879,1.396,0.98522
366.72,0.072643,0.37243,0.029412,1.401,0.9803
366.73,0.07728,0.37146,0.034056,1.396,0.97044
366.74,0.080371,0.3695,0.043344,1.3861,0.96552
366.74,0.083462,0.36657,0.058824,1.396,0.95567
366.75,0.086553,0.36461,0.069659,1.3812,0.94581
366.76,0.089645,0.36168,0.083591,1.3614,0.92611
366.77,0.092736,0.35973,0.094427,1.3317,0.90887
366.78,0.095827,0.35582,0.10836,1.3119,0.89409
366.78,0.098918,0.35288,0.11455,1.2772,0.87931
366.79,0.10201,0.34897,0.1192,1.2426,0.86946
366.8,0.10665,0.34604,0.12848,1.2079,0.86453
366.81,0.10974,0.34311,0.11455,1.1782,0.86453
366.82,0.11283,0.34115,0.10372,1.1436,0.86453
366.82,0.11437,0.33822,0.089783,1.1337,0.87438
366.83,0.11592,0.33529,0.078947,1.104,0.87931
366.84,0.11747,0.33236,0.069659,1.104,0.89409
366.85,0.12056,0.32942,0.058824,1.099,0.89409
366.86,0.12056,0.32551,0.05418,1.099,0.90394
366.86,0.1221,0.32258,0.049536,1.0842,0.90394
366.87,0.1221,0.31867,0.05418,1.099,0.90887
366.88,0.1221,0.31574,0.043344,1.0941,0.91379
366.89,0.12056,0.31183,0.0387,1.104,0.91379
366.9,0.11901,0.30987,0.034056,1.1089,0.91872
366.9,0.11747,0.30792,0.0387,1.099,0.91379
366.91,0.11592,0.30596,0.034056,1.1139,0.92611
366.92,0.11437,0.30303,0.0387,1.1089,0.91379
366.93,0.11128,0.3001,0.02322,1.1238,0.92611
366.94,0.10819,0.29619,0.029412,1.1139,0.92611
366.94,0.1051,0.29326,0.018576,1.1188,0.92611
366.95,0.10046,0.29032,0.02322,1.1089,0.91872
366.96,0.095827,0.28739,0.029412,1.1139,0.92611
366.97,0.09119,0.28446,0.02322,1.099,0.93103
366.98,0.088099,0.28152,0.018576,1.104,0.92611
366.98,0.083462,0.27859,0.018576,1.099,0.93103
366.99,0.080371,0.27468,0.029412,1.099,0.91872
367,0.07728,0.27175,0.058824,1.1188,0.90394
367.01,0.072643,0.26882,0.078947,1.1287,0.89409
367.02,0.069552,0.26686,0.089783,1.099,0.88424
367.02,0.066461,0.26491,0.094427,1.1188,0.88424
367.03,0.064915,0.26588,0.14396,1.1287,0.84483
367.04,0.063369,0.27175,0.20433,1.0941,0.78571
367.05,0.063369,0.28641,0.19505,1.0495,0.78079
367.06,0.063369,0.30987,0.17957,1.0248,0.80049
367.06,0.064915,0.34506,0.14861,1,0.81527
367.07,0.066461,0.38807,0.1192,1.0446,0.84975
367.08,0.068006,0.43891,0.069659,1.0248,0.88424
367.09,0.071097,0.49267,0.0092879,1.0297,0.93596
367.1,0.075734,0.54057,-0.01548,1.0149,0.94581
367.1,0.081917,0.5826,-0.01548,1.0198,0.94581
367.11,0.089645,0.62561,-0.010836,1.0248,0.94089
367.12,0.098918,0.66569,-0.010836,1.0248,0.94581
367.13,0.10665,0.69795,-0.0061919,1.0198,0.94089
367.14,0.11592,0.72336,-0.0061919,1.0248,0.94089
367.14,0.12519,0.74096,-0.001548,1.0347,0.94089
367.15,0.13447,0.74976,0.004644,1.0248,0.93596
367.16,0.14683,0.75269,0.0092879,1.0347,0.93103
367.17,0.1592,0.74878,-0.001548,1.0248,0.94089
367.18,0.17465,0.74096,-0.071207,1.0842,0.96552
367.18,0.19011,0.72825,-0.18731,1.2327,1.0049
367.19,0.20711,0.71261,-0.20588,1.4208,0.94089
367.2,0.22411,0.69599,0.029412,1.1535,0.68473
367.21,0.24266,0.67937,0.56037,0.20297,0.19951
367.22,0.26275,0.65885,1.0015,-0.5099,-0.16502
367.22,0.27975,0.63636,1.1811,-0.60891,-0.19951
367.23,0.29675,0.61095,1.0712,-0.26238,0.16502
367.24,0.31376,0.58358,0.85139,0.094059,0.43103
367.25,0.33076,0.55718,0.45046,0.5396,0.73399
367.26,0.34776,0.53177,0.10836,0.89109,0.95074
367.26,0.36476,0.50733,-0.051084,1.0842,1.0345
367.27,0.38331,0.48485,-0.11146,1.1535,1.069
367.28,0.40031,0.46334,-0.13158,1.1782,1.0788
367.29,0.41731,0.44575,-0.12074,1.2079,1.0788
367.3,0.43431,0.43206,-0.12693,1.203,1.0788
367.3,0.44977,0.42033,-0.12693,1.2129,1.0788
367.31,0.46677,0.41153,-0.12074,1.2129,1.0739
367.32,0.48223,0.40371,-0.12074,1.2277,1.0739
367.33,0.49923,0.39785,-0.12074,1.2327,1.069
367.34,0.51777,0.39296,-0.11146,1.2277,1.0591
367.34,0.53632,0.39003,-0.10062,1.2475,1.0493
367.35,0.55487,0.3871,-0.086687,1.2624,1.0443
367.36,0.57342,0.38514,-0.082043,1.2772,1.0394
367.37,0.59196,0.38319,-0.071207,1.2723,1.0345
367.38,0.61051,0.38221,-0.051084,1.3069,1.0197
367.38,0.62751,0.38123,-0.04644,1.3218,1.0148
367.39,0.64451,0.38025,-0.03096,1.3416,1.0049
367.4,0.65997,0.37928,-0.010836,1.3366,0.99015
367.41,0.67543,0.3783,-0.0061919,1.3614,0.98522
367.42,0.69088,0.37732,0.0092879,1.3564,0.9803
367.42,0.70788,0.37537,0.018576,1.3614,0.97537
367.43,0.72488,0.37341,0.034056,1.3416,0.96552
367.44,0.74189,0.37146,0.043344,1.3366,0.95074
367.45,0.7558,0.36852,0.058824,1.3119,0.94089
367.46,0.77125,0.36559,0.078947,1.3069,0.91872
367.46,0.78362,0.36168,0.089783,1.2723,0.90394
367.47,0.79753,0.35777,0.099071,1.2574,0.89409
367.48,0.81144,0.35386,0.10836,1.2129,0.87931
367.49,0.82535,0.35093,0.11455,1.1881,0.87438
367.5,0.83926,0.348,0.10372,1.1584,0.86946
367.5,0.85471,0.34506,0.094427,1.1436,0.88424
367.51,0.86862,0.34213,0.078947,1.1139,0.87931
367.52,0.88408,0.3392,0.069659,1.104,0.88916
367.53,0.89799,0.33627,0.063467,1.0941,0.89409
367.54,0.9119,0.33333,0.058824,1.0941,0.89409
367.54,0.92272,0.3304,0.058824,1.099,0.89409
367.55,0.93509,0.32747,0.05418,1.0891,0.89901
367.56,0.94436,0.32454,0.0387,1.099,0.91379
367.57,0.95363,0.3216,0.0387,1.099,0.91379
367.58,0.96291,0.31867,0.049536,1.1089,0.90887
367.58,0.97218,0.31574,0.049536,1.099,0.90887
367.59,0.97991,0.31378,0.043344,1.1089,0.90887
367.6,0.98764,0.31183,0.0387,1.1089,0.90887
367.61,0.99382,0.30987,0.049536,1.1188,0.91379
367.62,1,0.30694,0.05418,1.1139,0.90394
367.62,1.0046,0.30401,0.0387,1.1188,0.91379
367.63,1.0093,0.30108,0.0387,1.1139,0.90887
367.64,1.0124,0.29814,0.0387,1.1188,0.91379
367.65,1.017,0.29521,0.0387,1.104,0.90394
367.66,1.0201,0.29326,0.043344,1.1089,0.90394
367.66,1.0232,0.29228,0.0387,1.099,0.90394
367.67,1.0263,0.29032,0.058824,1.104,0.89409
367.68,1.0294,0.28739,0.083591,1.1287,0.88916
367.69,1.0309,0.28446,0.099071,1.1386,0.87931
367.7,1.034,0.2825,0.10836,1.1089,0.86946
367.7,1.0371,0.28055,0.12384,1.1287,0.85468
367.71,1.0402,0.27859,0.17492,1.1436,0.81034
367.72,1.0417,0.27957,0.2291,1.099,0.76601
