Time [s], RESP, PLETH, II, V, AVR, CVP
379.84,1,0.38319,0.17578,0.58039,0.65039,2.3888
379.85,1,0.38221,0.20508,0.55098,0.61523,2.2618
379.86,1,0.38221,0.21484,0.55098,0.625,2.2618
379.86,1,0.38123,0.20508,0.53922,0.61914,2.3888
379.87,1,0.38025,0.2207,0.53529,0.63477,2.7446
379.88,1,0.38025,0.20117,0.5549,0.64062,3.1258
379.89,1,0.38123,0.23047,0.51569,0.60938,3.6341
379.9,1,0.38123,0.21094,0.53922,0.62891,4.0661
379.9,1,0.38123,0.23047,0.57451,0.625,4.371
379.91,1,0.38025,0.20508,0.55098,0.64062,4.6252
379.92,1,0.37928,0.23047,0.55098,0.60547,4.6252
379.93,1,0.37732,0.22461,0.53922,0.61523,4.5743
379.94,1,0.37634,0.2207,0.53529,0.625,4.5743
379.94,1,0.37439,0.22461,0.57059,0.62891,4.7014
379.95,1,0.37243,0.25,0.52941,0.61523,5.0572
379.96,1,0.37048,0.23047,0.55098,0.625,5.5146
379.97,1,0.3695,0.24023,0.53922,0.60938,5.9466
379.98,1,0.3695,0.25,0.56471,0.60547,6.2516
379.98,1,0.3695,0.26562,0.5451,0.5957,6.4295
379.99,1,0.37146,0.25,0.51569,0.58984,6.4295
380,1,0.37439,0.27539,0.55098,0.59961,6.3278
380.01,1,0.38025,0.25586,0.56078,0.5957,6.1245
380.02,1,0.38807,0.26953,0.5902,0.60547,5.8196
380.02,1,0.3998,0.25586,0.55098,0.5957,5.4384
380.03,1,0.41251,0.27539,0.5451,0.60547,5.0064
380.04,1,0.42913,0.28516,0.5549,0.58398,4.5743
380.05,1,0.44673,0.26953,0.55098,0.58008,4.244
380.06,1,0.46432,0.30078,0.52941,0.57031,4.1169
380.06,1,0.48192,0.29492,0.5451,0.57031,4.244
380.07,1,0.49853,0.30469,0.57451,0.58008,4.5743
380.08,1,0.51222,0.29102,0.56078,0.56445,4.8793
380.09,1,0.52297,0.31445,0.5549,0.56445,5.3113
380.1,1,0.5347,0.30078,0.6,0.56445,5.6925
380.1,1,0.54545,0.30469,0.52549,0.58008,6.0737
380.11,1,0.55523,0.2793,0.53922,0.58984,6.4295
380.12,1,0.56305,0.29492,0.55098,0.57031,6.8107
380.13,1,0.56989,0.28516,0.57059,0.57422,7.014
380.14,1,0.57478,0.33008,0.52941,0.53906,7.141
380.14,1,0.57771,0.30078,0.5451,0.54492,7.1919
380.15,0.99413,0.58065,0.2793,0.52549,0.58008,7.3189
380.16,0.98729,0.58162,0.25586,0.53922,0.61523,7.3189
380.17,0.96285,0.58162,0.25586,0.5549,0.60938,7.3189
380.18,0.93939,0.58065,0.23438,0.51569,0.61523,7.2427
380.18,0.91593,0.57869,0.25586,0.56471,0.59961,7.141
380.19,0.89247,0.57478,0.23047,0.57451,0.625,7.014
380.2,0.86999,0.56989,0.25977,0.58039,0.60547,7.014
380.21,0.84751,0.56305,0.22461,0.5451,0.61523,7.141
380.22,0.82209,0.55523,0.24609,0.57451,0.60547,7.3698
380.22,0.79765,0.54448,0.23438,0.5549,0.61523,7.7001
380.23,0.77126,0.53275,0.28516,0.55098,0.58398,7.9543
380.24,0.74487,0.51906,0.39453,0.56471,0.51562,8.2592
380.25,0.71848,0.50244,0.67578,0.31373,0.33008,8.5642
380.26,0.69208,0.48583,1.0137,0.094118,0.10547,8.9962
380.26,0.66667,0.46725,1.4688,0.0039216,-0.19922,9.5553
380.27,0.64027,0.44868,1.5,-0.26275,-0.41406,10.14
380.28,0.61779,0.43206,1.5,-0.44706,-0.1543,10.699
380.29,0.59531,0.41642,0.75,0.0078431,0.31445,11.004
380.3,0.57576,0.3998,0.16016,0.43922,0.66016,10.877
380.3,0.55621,0.38319,0.025391,0.5902,0.74023,10.318
380.31,0.53763,0.36755,-0.0097656,0.67647,0.75977,9.5044
380.32,0.52004,0.35288,0.035156,0.67059,0.73438,8.5133
380.33,0.50342,0.34018,0.03125,0.7098,0.75391,7.6239
380.34,0.4868,0.32845,0.0097656,0.7,0.75977,6.9377
380.34,0.47214,0.31867,0.025391,0.72157,0.75,6.5565
380.35,0.45846,0.30987,0.050781,0.7451,0.73047,6.5565
380.36,0.44673,0.30303,0.015625,0.69608,0.76562,6.8869
380.37,0.43402,0.29717,0.060547,0.66078,0.73047,7.3189
380.38,0.42229,0.29326,0.041016,0.73137,0.75,7.8272
380.38,0.40958,0.29032,0.054688,0.71569,0.73047,8.31
380.39,0.39687,0.28837,0.064453,0.71569,0.73438,8.6912
380.4,0.38514,0.28543,0.050781,0.72549,0.73047,8.9454
380.41,0.37048,0.28446,0.041016,0.71569,0.7207,9.0724
380.42,0.35679,0.28348,0.076172,0.74118,0.73047,9.0724
380.42,0.34115,0.2825,0.080078,0.68627,0.72461,8.9962
380.43,0.32649,0.2825,0.050781,0.7098,0.73047,8.9454
380.44,0.31183,0.28348,0.095703,0.73529,0.69531,8.9962
380.45,0.29717,0.28543,0.064453,0.74118,0.72461,9.0724
380.46,0.28348,0.28739,0.060547,0.75098,0.73047,9.2503
380.46,0.26882,0.29032,0.085938,0.77059,0.70898,9.3774
380.47,0.25122,0.2913,0.089844,0.76078,0.70508,9.5044
380.48,0.2346,0.29326,0.070312,0.76667,0.70898,9.5553
380.49,0.21408,0.29521,0.089844,0.7451,0.69922,9.5553
380.5,0.19453,0.29814,0.050781,0.78627,0.73047,9.5044
380.5,0.17595,0.29912,0.064453,0.7451,0.7207,9.3774
380.51,0.15738,0.30108,0.025391,0.77059,0.73047,9.1995
380.52,0.13978,0.30205,0.019531,0.7902,0.74023,8.9962
380.53,0.12121,0.30303,0.025391,0.76078,0.75,8.8691
380.54,0.10068,0.30401,-0.025391,0.7451,0.75977,8.8691
380.54,0.080156,0.30499,-0.035156,0.70588,0.76562,8.9962
380.55,0.056696,0.30596,-0.0097656,0.7098,0.75391,9.2503
380.56,0.034213,0.30694,-0.0039062,0.66471,0.75391,9.5044
380.57,0.016618,0.30792,-0.0097656,0.64118,0.76953,9.8094
380.58,0,0.31085,0.03125,0.61569,0.73047,10.064
380.58,0,0.31281,0.099609,0.5902,0.68945,10.318
380.59,0,0.31574,0.14062,0.58431,0.66992,10.445
380.6,0,0.31769,0.17969,0.5549,0.65039,10.572
380.61,0,0.31965,0.17969,0.5451,0.64453,10.572
380.62,0,0.3216,0.19531,0.51961,0.65039,10.623
380.62,0,0.32454,0.2207,0.53529,0.61523,10.623
380.63,0,0.32845,0.21094,0.52941,0.62891,10.699
380.64,0,0.33236,0.22461,0.51961,0.61914,10.699
380.65,0,0.33529,0.24023,0.52941,0.60938,10.699
380.66,0,0.33724,0.2207,0.56078,0.63477,10.699
380.66,0,0.34115,0.23047,0.49412,0.61914,10.75
380.67,0,0.34409,0.23438,0.57451,0.61523,10.75
380.68,0,0.34604,0.21484,0.52549,0.61914,10.699
380.69,0,0.348,0.25,0.56471,0.60938,10.623
380.7,0,0.34995,0.20117,0.52941,0.64062,10.623
380.7,0,0.35191,0.20508,0.51569,0.6543,10.623
380.71,0,0.35288,0.18945,0.56471,0.63477,10.699
380.72,0,0.35386,0.24023,0.55098,0.61523,10.826
380.73,0,0.35484,0.23047,0.5451,0.62891,11.004
380.74,0,0.35582,0.25586,0.5902,0.59961,11.309
380.74,0,0.35679,0.24023,0.56078,0.60938,11.69
380.75,0,0.35973,0.28516,0.58431,0.58398,11.995
380.76,0,0.36364,0.26953,0.59608,0.58984,12.249
380.77,0,0.3695,0.28516,0.52941,0.57422,12.376
380.78,0,0.37732,0.24023,0.5549,0.61523,12.376
380.78,0,0.3871,0.29102,0.5098,0.57422,12.249
380.79,0,0.3998,0.28516,0.49412,0.56055,12.071
380.8,0,0.41642,0.33008,0.56078,0.55078,11.766
380.81,0,0.435,0.29492,0.5098,0.54492,11.512
380.82,0,0.45552,0.24609,0.52549,0.61523,11.385
380.82,0,0.47605,0.22461,0.5549,0.625,11.385
380.83,0,0.49658,0.21484,0.57059,0.60938,11.563
380.84,0,0.51711,0.25977,0.52549,0.59961,11.817
380.85,0,0.53763,0.22461,0.5451,0.625,12.122
380.86,0,0.55523,0.23047,0.5549,0.61914,12.452
380.86,0,0.57283,0.20508,0.51569,0.63477,12.63
380.87,0,0.58847,0.23438,0.5451,0.61914,12.681
380.88,0,0.60117,0.23047,0.5549,0.64062,12.63
380.89,0,0.6129,0.23438,0.5902,0.61523,12.554
380.9,0,0.62366,0.2207,0.56471,0.63477,12.554
380.9,0,0.63245,0.33008,0.58039,0.55469,12.681
380.91,0,0.64125,0.57031,0.41569,0.39062,13.062
380.92,0,0.64809,0.875,0.22353,0.17578,13.621
380.93,0,0.65298,1.25,0.13922,-0.058594,14.384
380.94,0,0.65787,1.5,-0.060784,-0.36328,15.197
380.94,0,0.66276,1.5,-0.46275,-0.39844,15.934
380.95,0,0.66569,1.0645,-0.21176,0.11523,16.569
380.96,0,0.66667,0.33008,0.28431,0.54492,16.823
380.97,0,0.66764,0.070312,0.55098,0.70508,16.62
380.98,0,0.66764,0.0097656,0.66078,0.75391,16.01
380.98,0,0.66569,0.015625,0.6549,0.75,15.121
380.99,0,0.66373,0,0.6902,0.76562,14.257
381,0,0.6608,0.035156,0.7098,0.74023,13.443
381.01,0,0.65689,-0.019531,0.6902,0.7793,12.808
381.02,0,0.65103,0.035156,0.71569,0.76562,12.503
381.02,0,0.64418,0.054688,0.6902,0.74023,12.503
381.03,0,0.63636,0.041016,0.7098,0.73047,12.757
381.04,0,0.62854,0.03125,0.67059,0.74023,13.189
381.05,0,0.61877,0.070312,0.70588,0.7207,13.748
381.06,0,0.60997,0.044922,0.71569,0.73438,14.257
381.06,0,0.60117,0.050781,0.6902,0.73438,14.638
381.07,0,0.59335,0.041016,0.73529,0.74023,14.816
381.08,0,0.58749,0.060547,0.74118,0.72461,14.943
381.09,0,0.58065,0.085938,0.68627,0.71484,14.943
381.1,0,0.57478,0.060547,0.72549,0.73047,14.943
381.1,0,0.56891,0.085938,0.7098,0.70898,14.867
381.11,0,0.565,0.060547,0.70588,0.72461,14.867
381.12,0,0.56012,0.064453,0.78627,0.72461,14.943
381.13,0,0.55621,0.060547,0.7549,0.73047,14.994
381.14,0,0.5523,0.089844,0.77059,0.70898,15.07
381.14,0,0.54839,0.064453,0.77647,0.73438,15.07
381.15,0,0.54448,0.080078,0.7451,0.71484,14.867
381.16,0,0.54154,0.050781,0.78627,0.7207,14.689
381.17,0,0.53861,0.054688,0.79608,0.71484,14.384
381.18,0,0.53568,0.041016,0.78627,0.74023,14.13
381.18,0,0.53275,0.041016,0.77647,0.72461,13.875
381.19,0,0.53079,0,0.76667,0.75391,13.748
381.2,0,0.52786,-0.0039062,0.73529,0.75391,13.698
381.21,0,0.5259,-0.019531,0.72549,0.75977,13.621
381.22,0,0.52297,0.015625,0.7098,0.74023,13.698
381.22,0,0.52004,0.03125,0.66471,0.74414,13.748
381.23,0,0.51613,0.050781,0.62941,0.7207,13.825
381.24,0,0.5132,0.099609,0.61961,0.68945,13.875
381.25,0,0.51026,0.14453,0.62549,0.66992,13.952
381.26,0,0.50635,0.16016,0.58039,0.66016,13.952
381.26,0,0.50342,0.16602,0.6,0.6543,14.003
381.27,0,0.49951,0.20117,0.5451,0.64062,14.003
381.28,0,0.49658,0.21484,0.56078,0.61914,13.952
381.29,0,0.49365,0.23047,0.5451,0.62891,13.698
381.3,0,0.49071,0.21484,0.56078,0.60547,13.316
381.3,0,0.48876,0.26562,0.55098,0.58984,12.808
381.31,0,0.48583,0.24609,0.5451,0.60547,12.249
381.32,0,0.48387,0.25586,0.59608,0.60938,11.563
381.33,0,0.48094,0.23438,0.6,0.61523,10.75
381.34,0,0.47898,0.26953,0.5451,0.58984,9.9365
381.34,0,0.47703,0.23438,0.53922,0.61914,9.0724
381.35,0,0.47605,0.25586,0.6098,0.60938,8.1321
381.36,0,0.47507,0.24609,0.5451,0.61523,7.1919
381.37,0,0.4741,0.23047,0.53922,0.625,6.2008
381.38,0,0.47312,0.22461,0.57451,0.60938,5.1842
381.38,0,0.47116,0.28516,0.56078,0.58008,4.1169
381.39,0,0.47019,0.29102,0.53922,0.58984,3.2529
381.4,0,0.46823,0.24609,0.5549,0.60938,2.6175
381.41,0,0.46628,0.18945,0.53922,0.66016,2.3126
381.42,0,0.46628,0.22461,0.57059,0.64453,2.3888
381.42,0,0.46725,0.20117,0.5902,0.64062,2.5667
381.43,0,0.47019,0.19531,0.57451,0.65039,2.9479
381.44,0,0.4741,0.20117,0.5902,0.64453,3.2529
381.45,0,0.48192,0.2207,0.59608,0.64062,3.5578
381.46,0,0.49169,0.20508,0.51569,0.6543,3.7611
381.46,0,0.50342,0.21484,0.61569,0.64453,4.0152
381.47,0,0.51711,0.22461,0.58039,0.63477,4.3202
381.48,0,0.52981,0.2207,0.57451,0.625,4.5743
381.49,0,0.54252,0.23047,0.59608,0.63477,4.4981
381.5,0,0.55718,0.2793,0.57451,0.5957,4.0661
381.5,0,0.57283,0.51562,0.48039,0.44531,3.2529
381.51,0,0.58847,0.86523,0.22941,0.21094,2.5667
381.52,0,0.60411,1.2539,0.14902,-0.058594,2.1347
381.53,0,0.61779,1.5,-0.060784,-0.37891,2.0584
381.54,0,0.62952,1.5,-0.50196,-0.43945,2.3888
381.54,0,0.64125,1.1797,-0.28235,0.080078,2.9479
381.55,0,0.65005,0.41016,0.2451,0.52539,3.6341
381.56,0,0.65787,0.076172,0.60588,0.73438,4.1169
381.57,0,0.66373,0.025391,0.68039,0.75391,4.3202
381.58,0,0.66667,0.0058594,0.7,0.75977,4.0152
381.58,0,0.66862,0.019531,0.74118,0.75,3.3799
381.59,0,0.67449,0.025391,0.72157,0.75977,2.5159
381.6,0,0.68133,0.041016,0.71569,0.75391,1.6264
381.61,0,0.68426,0.025391,0.73529,0.76953,1.0165
381.62,0,0.68524,0.019531,0.72549,0.75,0.81321
381.62,0.02737,0.68426,0.050781,0.71569,0.74023,1.0165
381.63,0.055718,0.68231,0.064453,0.75098,0.73047,1.4994
381.64,0.085044,0.67937,0.035156,0.71569,0.75391,2.1347
381.65,0.11437,0.67449,0.025391,0.7451,0.75,2.8208
381.66,0.1437,0.66764,0.064453,0.73137,0.74023,3.3799
381.66,0.17204,0.65982,0.070312,0.7451,0.75,3.8119
381.67,0.20039,0.65103,0.064453,0.7549,0.74023,3.939
381.68,0.22776,0.64223,0.060547,0.73137,0.73047,3.7611
381.69,0.25415,0.63343,0.089844,0.74118,0.70898,3.3799
381.7,0.28055,0.62366,0.064453,0.76667,0.71484,2.9987
381.7,0.30499,0.6129,0.080078,0.75098,0.70898,2.8208
381.71,0.32942,0.60313,0.064453,0.78627,0.73047,2.8717
381.72,0.34995,0.59238,0.10547,0.79608,0.70898,2.9987
381.73,0.37146,0.5826,0.076172,0.7902,0.72461,2.9987
381.74,0.39003,0.5738,0.080078,0.78627,0.7207,2.6175
381.74,0.40958,0.565,0.064453,0.81176,0.73047,1.8806
381.75,0.42815,0.55621,0.089844,0.8,0.71484,1.0165
381.76,0.4477,0.54839,0.054688,0.82157,0.73047,0.2033
381.77,0.46628,0.54154,0.041016,0.7902,0.73047,-0.43202
381.78,0.48583,0.53666,0.03125,0.81569,0.74023,-0.86404
381.78,0.5044,0.53275,0.050781,0.77647,0.73047,-1.0673
381.79,0.52297,0.52884,0.0097656,0.78039,0.75391,-1.0673
381.8,0.54057,0.52493,0.0058594,0.7549,0.75391,-0.94028
381.81,0.55816,0.52102,0,0.76667,0.75391,-0.60991
381.82,0.57674,0.51711,0.076172,0.7,0.72461,-0.17789
381.82,0.59531,0.5132,0.085938,0.67059,0.70898,0.38119
381.83,0.61388,0.50929,0.10547,0.64118,0.68945,0.88945
381.84,0.63245,0.5044,0.14062,0.64118,0.66016,1.2452
381.85,0.65103,0.49951,0.17969,0.57059,0.6543,1.4485
381.86,0.6696,0.49462,0.18555,0.58039,0.65039,1.4485
381.86,0.68719,0.48974,0.17969,0.55098,0.6543,1.2452
381.87,0.70479,0.48485,0.20508,0.58431,0.64062,1.0165
381.88,0.72043,0.48094,0.22461,0.57451,0.62891,0.63532
381.89,0.73509,0.47703,0.23438,0.56471,0.63477,0.30496
381.9,0.74878,0.47312,0.18945,0.56471,0.64453,0.2033
381.9,0.76246,0.46823,0.2207,0.55098,0.63477,0.25413
381.91,0.77517,0.46334,0.22461,0.56471,0.62891,0.50826
381.92,0.78886,0.45943,0.21094,0.58039,0.65039,0.94028
381.93,0.80156,0.45552,0.16602,0.56078,0.66406,1.4994
381.94,0.81525,0.44966,0.21484,0.56471,0.63477,2.0584
381.94,0.826,0.44477,0.2207,0.59608,0.64062,2.5667
381.95,0.83773,0.43891,0.21094,0.57451,0.64453,2.8208
381.96,0.84848,0.43304,0.17578,0.57059,0.66016,2.8717
381.97,0.85924,0.42815,0.20117,0.58431,0.65039,2.7446
381.98,0.87097,0.42424,0.21484,0.59608,0.62891,2.6175
381.98,0.8827,0.42033,0.22461,0.59608,0.61914,2.6938
381.99,0.89541,0.4174,0.18945,0.60588,0.64453,2.9479
382,0.90909,0.41447,0.18555,0.56471,0.6543,3.3799
382.01,0.92473,0.41153,0.22461,0.58039,0.62891,3.6849
382.02,0.94037,0.40958,0.24023,0.57059,0.61523,3.939
382.02,0.95797,0.40665,0.22461,0.57451,0.62891,3.8882
382.03,0.97556,0.40665,0.21484,0.5549,0.64062,3.6341
382.04,0.98729,0.40762,0.24609,0.58039,0.61914,3.1258
382.05,1,0.41153,0.25586,0.59608,0.61523,2.5159
382.06,1,0.41838,0.25586,0.5549,0.60547,1.8806
382.06,1,0.42717,0.23438,0.55098,0.61523,1.3215
382.07,1,0.43695,0.25586,0.59608,0.61523,0.94028
382.08,1,0.44673,0.25977,0.58431,0.60547,0.81321
382.09,1,0.46041,0.24023,0.56471,0.59961,0.88945
382.1,1,0.47507,0.22461,0.56078,0.625,1.1944
382.1,1,0.48974,0.25977,0.58039,0.61523,1.7027
382.11,1,0.50538,0.25586,0.56078,0.61523,2.2618
382.12,1,0.51906,0.25586,0.5902,0.61914,2.7446
382.13,1,0.53177,0.23047,0.56078,0.63477,3.202
382.14,1,0.5435,0.24023,0.53922,0.61523,3.507
382.14,1,0.55327,0.23047,0.57451,0.625,3.7611
382.15,1,0.56207,0.26953,0.57059,0.59961,3.8119
382.16,1,0.56891,0.23047,0.5549,0.625,3.8119
382.17,1,0.5738,0.24609,0.58039,0.61523,3.6849
382.18,1,0.57576,0.24023,0.58431,0.60938,3.6341
382.18,1,0.57771,0.2793,0.57059,0.58984,3.5578
382.19,1,0.57869,0.25977,0.6,0.60547,3.6341
382.2,1,0.57967,0.27539,0.60588,0.5957,3.6341
382.21,1,0.57967,0.28516,0.58431,0.58984,3.6849
382.22,1,0.57967,0.30078,0.57059,0.57422,3.6849
382.22,1,0.57771,0.28516,0.59608,0.58398,3.6849
382.23,1,0.57576,0.27539,0.56078,0.58984,3.6341
382.24,1,0.57185,0.2793,0.55098,0.5957,3.6341
382.25,1,0.56696,0.27539,0.57059,0.59961,3.6849
382.26,1,0.56109,0.30469,0.5451,0.57031,3.7611
382.26,1,0.55425,0.29102,0.53922,0.57422,3.8882
382.27,1,0.54741,0.29492,0.5549,0.57031,4.0661
382.28,1,0.53959,0.25,0.53922,0.61523,4.1931
382.29,1,0.53079,0.23047,0.6098,0.62891,4.3202
382.3,1,0.52102,0.2207,0.6,0.63477,4.4473
382.3,1,0.51124,0.23438,0.5902,0.62891,4.4981
382.31,1,0.50049,0.21484,0.60588,0.64062,4.5743
382.32,1,0.49071,0.23047,0.53922,0.63477,4.6252
382.33,1,0.48094,0.18945,0.57451,0.65039,4.7014
382.34,1,0.47116,0.25586,0.6,0.59961,4.8793
382.34,1,0.46237,0.21094,0.57451,0.62891,5.1842
382.35,1,0.45455,0.2793,0.60588,0.5957,5.5146
382.36,1,0.44868,0.39453,0.51961,0.52539,5.7433
382.37,1,0.44282,0.67969,0.35882,0.32422,5.8704
382.38,1,0.43891,1.0898,0.11961,0.070312,5.9466
382.38,1,0.43597,1.5,-0.041176,-0.22852,6.0737
382.39,1,0.43206,1.5,-0.35294,-0.39844,6.2008
382.4,1,0.42913,1.3984,-0.50196,-0.070312,6.2516
382.41,1,0.42522,0.64062,0.13333,0.38477,6.1245
382.42,1,0.42131,0.13477,0.4902,0.66992,5.6925
382.42,1,0.41838,0.0058594,0.68039,0.76562,5.0064
382.43,1,0.41447,-0.019531,0.71569,0.78516,4.1931
382.44,1,0.41153,0.019531,0.71569,0.75,3.5578
382.45,1,0.40958,0.0097656,0.73137,0.77539,3.1258
382.46,1,0.40665,0.03125,0.73529,0.74414,2.9987
382.46,1,0.40469,0.025391,0.67059,0.73047,3.202
382.47,1,0.40371,0.03125,0.73529,0.74414,3.5578
382.48,1,0.40274,0.035156,0.76667,0.73438,4.1169
382.49,1,0.40176,0.060547,0.74118,0.7207,4.6252
382.5,1,0.3998,0.041016,0.7451,0.74414,5.0064
382.5,1,0.39785,0.064453,0.72549,0.7207,5.2605
382.51,1,0.39589,0.050781,0.71569,0.73438,5.2605
382.52,1,0.39296,0.076172,0.71569,0.7207,5.1842
382.53,1,0.39101,0.060547,0.73529,0.73047,5.0064
382.54,1,0.38807,0.070312,0.69608,0.73047,4.8285
382.54,1,0.38612,0.060547,0.75098,0.73047,4.7014
382.55,1,0.38416,0.095703,0.74118,0.69531,4.7522
382.56,1,0.38221,0.080078,0.7549,0.70898,5.0064
382.57,1,0.38025,0.10547,0.74118,0.68945,5.1842
382.58,1,0.3783,0.080078,0.7549,0.71484,5.0064
382.58,1,0.37732,0.099609,0.76667,0.69922,4.1169
382.59,1,0.37537,0.089844,0.7549,0.70898,2.5667
382.6,1,0.37341,0.11523,0.77059,0.67969,0.76239
382.61,1,0.37243,0.12109,0.76667,0.67578,-0.81321
382.62,1,0.37146,0.080078,0.78627,0.71484,-1.7535
382.62,1,0.3695,0.041016,0.74118,0.73438,-1.9314
382.63,1,0.36852,0.054688,0.79608,0.72461,-1.5502
382.64,1,0.36755,0.025391,0.78039,0.7207,-0.86404
382.65,1,0.36657,0,0.78627,0.76562,-0.050826
382.66,1,0.36461,0.0097656,0.73529,0.73438,0.68615
382.66,1,0.36364,-0.029297,0.7549,0.76953,1.3215
382.67,1,0.36364,-0.044922,0.6902,0.7793,1.7535
382.68,1,0.36364,-0.029297,0.7098,0.7793,2.0584
382.69,1,0.36461,-0.025391,0.68627,0.76562,2.1855
382.7,1,0.36461,0.0058594,0.65098,0.74414,2.0584
382.7,1,0.36461,0.060547,0.61569,0.70898,1.8297
382.71,1,0.36461,0.085938,0.6098,0.71484,1.4994
382.72,1,0.36364,0.125,0.60588,0.68945,1.1944
382.73,1,0.36364,0.16016,0.57059,0.66016,0.88945
382.74,1,0.36364,0.18945,0.55098,0.63477,0.68615
382.74,1,0.36364,0.20117,0.5549,0.64062,0.68615
382.75,1,0.36364,0.23438,0.5451,0.61523,0.94028
382.76,1,0.36461,0.21484,0.53922,0.625,1.4485
382.77,1,0.36559,0.25,0.5549,0.61523,2.0076
382.78,1,0.36657,0.23438,0.53529,0.61523,2.6175
382.78,1,0.36852,0.25,0.56471,0.60938,3.1258
382.79,1,0.3695,0.23047,0.5098,0.64062,3.3799
382.8,1,0.37048,0.25,0.53922,0.61523,3.507
382.81,1,0.37048,0.24023,0.5549,0.61523,3.507
382.82,1,0.37146,0.25586,0.5451,0.59961,3.3799
382.82,1,0.37146,0.22461,0.57059,0.625,3.3291
382.83,1,0.37048,0.2207,0.55098,0.63477,3.2529
382.84,1,0.3695,0.24023,0.56471,0.61523,3.3291
382.85,1,0.36852,0.23047,0.52549,0.61914,3.5578
382.86,1,0.36755,0.25586,0.57059,0.59961,3.939
382.86,1,0.36852,0.26562,0.5451,0.58984,4.4473
382.87,1,0.3695,0.26953,0.58039,0.60547,5.0572
382.88,1,0.37243,0.25977,0.5549,0.61523,5.5654
382.89,1,0.37732,0.26953,0.5098,0.58984,5.8196
382.9,1,0.38319,0.26562,0.56078,0.58398,5.7433
382.9,1,0.39394,0.29102,0.56471,0.58008,5.3875
382.91,1,0.40665,0.26953,0.53529,0.60938,4.7522
382.92,1,0.42326,0.29492,0.56078,0.58008,4.0152
382.93,1,0.44184,0.26953,0.52549,0.58984,3.3291
382.94,1,0.46334,0.30078,0.57059,0.57422,2.8717
382.94,1,0.48485,0.25977,0.55098,0.60547,2.6938
382.95,1,0.50733,0.30078,0.55098,0.58008,2.7446
382.96,1,0.52884,0.28516,0.5451,0.57422,3.075
382.97,1,0.55034,0.29102,0.53529,0.58398,3.5578
382.98,1,0.56598,0.26953,0.5549,0.59961,4.0661
382.98,1,0.57967,0.29102,0.52549,0.58984,4.4981
382.99,1,0.59433,0.29492,0.51961,0.58398,4.8793
383,1,0.60704,0.33008,0.56471,0.55469,5.1334
383.01,1,0.61975,0.30469,0.51961,0.57422,5.2605
383.02,1,0.6305,0.33984,0.58039,0.55078,5.3113
383.02,1,0.6393,0.32031,0.5549,0.54492,5.4384
383.03,1,0.64614,0.32422,0.56078,0.55469,5.6417
383.04,1,0.65298,0.29492,0.51961,0.58008,5.8704
383.05,1,0.65689,0.30469,0.55098,0.56445,6.2008
383.06,1,0.6608,0.31055,0.5451,0.56055,6.5057
383.06,0.99316,0.66178,0.33984,0.52549,0.53906,6.6836
383.07,0.98631,0.66178,0.35938,0.53529,0.52539,6.7598
383.08,0.96481,0.65982,0.29102,0.5451,0.58008,6.6328
383.09,0.94428,0.65689,0.26953,0.51569,0.58984,6.4295
383.1,0.91789,0.65298,0.25,0.52549,0.60547,6.2008
383.1,0.89247,0.64809,0.26953,0.55098,0.5957,6.0737
383.11,0.86315,0.64223,0.24609,0.51569,0.625,5.9466
383.12,0.83284,0.63441,0.24609,0.57451,0.61914,5.9466
383.13,0.80059,0.62463,0.25586,0.5451,0.61523,6.1245
383.14,0.76833,0.61388,0.26953,0.52941,0.5957,6.4295
383.14,0.73509,0.6002,0.25586,0.56078,0.60938,6.9377
383.15,0.70186,0.58553,0.26953,0.57451,0.60547,7.4968
383.16,0.67155,0.56989,0.25977,0.58039,0.60938,8.0051
383.17,0.64223,0.5523,0.4707,0.46471,0.46094,8.4371
383.18,0.61486,0.53666,0.74414,0.23333,0.2793,8.7421
383.18,0.58847,0.52199,1.1035,0.11961,0.044922,8.9962
383.19,0.56207,0.5044,1.5,-0.021569,-0.24414,9.2503
383.2,0.53568,0.4868,1.5,-0.34314,-0.39844,9.5553
383.21,0.51026,0.46921,1.2949,-0.44314,-0.013672,9.8094
383.22,0.48485,0.45064,0.64453,0.10392,0.37109,10.064
383.22,0.46237,0.43402,0.13086,0.48039,0.67578,10.191
383.23,0.44086,0.4174,0.050781,0.6098,0.72461,10.013
383.24,0.42033,0.40371,0.019531,0.68627,0.75,9.6315
383.25,0.40078,0.39101,0.041016,0.69608,0.75391,9.2503
383.26,0.38221,0.37928,0.060547,0.67647,0.73438,8.8183
383.26,0.36364,0.36852,0.044922,0.6902,0.74023,8.4371
383.27,0.34506,0.35973,0.060547,0.64118,0.73438,8.0559
383.28,0.32649,0.35288,0.080078,0.70588,0.71484,7.878
383.29,0.30792,0.34604,0.064453,0.72157,0.74023,7.8272
383.3,0.28935,0.3392,0.070312,0.6902,0.7207,7.9543
383.3,0.27175,0.33333,0.089844,0.67059,0.70898,8.1321
383.31,0.25318,0.32942,0.076172,0.6902,0.71484,8.2592
383.32,0.23656,0.32551,0.089844,0.70588,0.70898,8.3863
383.33,0.22092,0.32356,0.070312,0.7098,0.73047,8.4371
383.34,0.20528,0.3216,0.099609,0.7,0.70898,8.6404
383.34,0.18964,0.3216,0.085938,0.7098,0.72461,8.8183
383.35,0.17302,0.3216,0.11133,0.7,0.68945,8.9454
383.36,0.15543,0.32063,0.085938,0.6902,0.70898,9.0724
